rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
0	0	4628	508	498	893.889	1131.25	1203.11	-0.138299	0.90713	1.39438	1.39049	1.28364	1.20211	417	0	92	0.998384	0.152583	0.256914	0.121129	0.12115	0.0242755	1006	nan	nan	nan
0	1	5836	1070	1060	1127.21	1182.65	1173.9	0.0133597	0.16804	0.214275	0.187373	0.19992	0.165698	559	0	96	0.999192	0.0892888	0.1561	0.0995021	0.0995188	0.0154748	2021	2915	0	0.0293415
1	0	4444	440	426	858.35	1080.92	1150.33	-0.139094	0.885804	1.50166	1.58114	1.37282	1.35346	428	0	94	0.998788	0.13707	0.229973	0.120633	0.120663	0.0228049	853	nan	nan	nan
1	1	5917	1064	1061	1142.86	1155.43	1110.31	0.0679367	0.0375906	0.162721	0.225087	0.163171	0.215382	567	0	97	0.999394	0.0753888	0.132331	0.0958508	0.0958557	0.0154865	2122	2905	0	0.0308357
2	0	4543	489	481	877.471	1154.08	1238.95	-0.166384	1.07688	1.50974	1.41847	1.39426	1.23202	411	0	93	0.998586	0.151695	0.251156	0.125951	0.125968	0.0257906	865	nan	nan	nan
2	1	6126	1049	1033	1183.22	1255.68	1248.58	0.0103245	0.209238	0.370657	0.399037	0.335349	0.336416	581	0	96	0.999192	0.0925714	0.158668	0.100788	0.100813	0.0157169	2191	2985	0	0.0402397
3	0	4344	442	438	839.035	1058.85	1110.91	-0.10673	0.89494	1.45621	1.50023	1.352	1.31477	390	0	95	0.99899	0.149206	0.24954	0.120867	0.120876	0.0244859	960	nan	nan	nan
3	1	5710	982	970	1102.87	1127.81	1162.39	-0.0539458	0.0772565	0.28178	0.378575	0.257801	0.325902	544	0	98	0.999596	0.100543	0.172329	0.0970504	0.0970705	0.0158709	2099	2766	0	0.0335202
4	0	4497	402	395	868.586	1111.13	1164.26	-0.105227	0.953915	1.6227	1.71163	1.49926	1.48898	411	0	88	0.99697	0.147909	0.249277	0.122655	0.12267	0.0271413	857	nan	nan	nan
4	1	6151	1236	1210	1188.05	1195.3	1217.85	-0.0326583	0.0208468	-0.0243665	-0.0580605	-0.0435818	-0.0823928	567	0	97	0.999394	0.0887805	0.156397	0.0951724	0.0952134	0.0151852	2205	2976	0	0.0317772
5	0	4307	445	434	831.888	1063	1087.08	-0.0497957	0.949007	1.48797	1.50118	1.36618	1.29261	386	0	94	0.998788	0.159313	0.261667	0.122383	0.122407	0.0258494	855	nan	nan	nan
5	1	5812	965	958	1122.58	1145.54	1120.26	0.0387445	0.0698877	0.328991	0.460695	0.309522	0.409697	552	0	98	0.999596	0.0879367	0.152271	0.0969005	0.0969122	0.0155859	2114	2850	0	0.0291744
6	0	4546	394	379	878.051	1125.91	1163.26	-0.0731854	0.964311	1.67424	1.78431	1.53034	1.5274	439	0	93	0.998586	0.152915	0.25121	0.122979	0.12301	0.0243055	848	nan	nan	nan
6	1	6284	1166	1154	1213.74	1217.08	1174.09	0.0609445	0.00939578	0.102362	0.154713	0.0944483	0.134627	597	0	97	0.999394	0.0854687	0.146881	0.0949987	0.0950172	0.014878	2282	3000	0	0.0361949
7	0	4650	391	388	898.138	1099.77	1201.06	-0.194003	0.766944	1.55988	1.78333	1.44908	1.56391	404	0	90	0.99798	0.149279	0.250968	0.117419	0.117426	0.0253454	996	nan	nan	nan
7	1	5929	1130	1119	1145.17	1164.18	1194.36	-0.045344	0.0567179	0.0777033	0.0718285	0.0725646	0.0635844	557	0	98	0.999596	0.0958165	0.165627	0.0962825	0.0963004	0.0152339	2089	2941	0	0.0261397
8	0	4730	534	515	913.59	1187.47	1271.26	-0.157791	1.02412	1.44888	1.36992	1.31693	1.1581	456	0	93	0.998586	0.156904	0.262791	0.124413	0.124452	0.0234784	832	nan	nan	nan
8	1	6208	1024	1013	1199.06	1269.57	1272.51	-0.00420668	0.200935	0.421443	0.487726	0.389812	0.425095	613	0	97	0.999394	0.090704	0.158022	0.100615	0.100632	0.0161721	2071	3137	0	0.0317747
9	0	4426	333	325	854.873	1064.2	1208.61	-0.290579	0.836476	1.70177	1.94564	1.56893	1.68829	403	0	94	0.998586	0.148249	0.241979	0.119473	0.119491	0.0250673	909	nan	nan	nan
9	1	5837	1026	1019	1127.4	1143.95	1201.83	-0.0883411	0.0501366	0.218255	0.30216	0.20776	0.272405	564	0	99	0.999798	0.0849897	0.148364	0.0962463	0.0962579	0.0155981	2095	2834	0	0.0352705
0	0	4808	508	496	928.655	1172.75	1196.1	-0.0432533	0.897963	1.43451	1.46297	1.31729	1.26016	434	0	97	0.999394	0.132931	0.224002	0.120915	0.120939	0.0249689	983	nan	nan	nan
0	1	6175	939	935	1192.69	1229.78	1248.1	-0.0264422	0.106249	0.486773	0.679077	0.459835	0.606735	596	0	98	0.999596	0.0847101	0.150769	0.0980664	0.0980726	0.0160776	2153	3076	0	0.0425812
1	0	4479	362	359	865.11	1144.94	1219.32	-0.147908	1.10497	1.78801	1.83649	1.66022	1.6097	429	0	92	0.998384	0.159893	0.270373	0.127013	0.127019	0.0276804	830	nan	nan	nan
1	1	6003	984	970	1159.47	1260	1192.85	0.0996458	0.29625	0.492575	0.513554	0.450409	0.439586	596	0	97	0.999394	0.0893036	0.155256	0.103322	0.103345	0.01642	2114	2977	0	0.0303042
2	0	4464	373	364	862.213	1107.62	1203.37	-0.191026	0.972312	1.69741	1.81388	1.5637	1.57114	389	0	88	0.997172	0.143177	0.243728	0.123233	0.123253	0.0273633	897	nan	nan	nan
2	1	5998	990	980	1158.5	1221.61	1162.41	0.0879167	0.186118	0.410723	0.484233	0.380872	0.423557	568	0	96	0.999192	0.0848758	0.149383	0.100196	0.100212	0.017109	2195	2906	0	0.0397457
3	0	4566	452	436	881.914	1116.27	1201.81	-0.166863	0.907789	1.5182	1.58737	1.3848	1.35383	434	0	91	0.998182	0.13713	0.228208	0.121258	0.121291	0.0248244	868	nan	nan	nan
3	1	6086	1027	1002	1175.5	1244.77	1217.61	0.0397606	0.201363	0.406751	0.463878	0.354448	0.371508	606	0	99	0.999798	0.0862777	0.149359	0.100587	0.100627	0.0154624	2119	3024	0	0.0331218
4	0	4531	455	445	875.153	1110.3	1184.77	-0.146369	0.917901	1.49624	1.54304	1.37683	1.3337	434	0	94	0.998788	0.143929	0.23902	0.121531	0.121552	0.023849	862	nan	nan	nan
4	1	5969	1045	1036	1152.9	1174.8	1186.57	-0.0175639	0.0649122	0.237105	0.318659	0.222261	0.282346	578	0	97	0.999394	0.0795912	0.140895	0.096666	0.0966807	0.0148119	2103	2977	0	0.0303908
5	0	4436	452	435	856.804	1101.75	1214.84	-0.227048	0.976591	1.53152	1.54535	1.39435	1.31284	398	0	90	0.997576	0.159865	0.261948	0.123177	0.123214	0.028793	887	nan	nan	nan
5	1	5928	1093	1068	1144.98	1182.42	1246.96	-0.0969866	0.111719	0.196801	0.21129	0.160122	0.151121	567	0	99	0.999798	0.0936393	0.161269	0.0978989	0.09794	0.0150785	2140	2875	0	0.0364698
6	0	4568	413	399	882.3	1119.86	1282.62	-0.317339	0.919818	1.6081	1.7197	1.47155	1.47471	430	0	92	0.998384	0.14977	0.249781	0.121685	0.121714	0.0250555	905	nan	nan	nan
6	1	5904	940	919	1140.35	1232.84	1229.91	0.00442007	0.277135	0.541994	0.609987	0.484228	0.505881	589	0	96	0.999192	0.0974081	0.166667	0.102825	0.102859	0.015765	2017	2964	0	0.0375997
7	0	4649	381	372	897.945	1178.68	1216.13	-0.0717598	1.06803	1.76825	1.83898	1.63	1.59395	432	0	94	0.998586	0.138339	0.233384	0.125953	0.125972	0.0263253	929	nan	nan	nan
7	1	6026	1121	1109	1163.91	1211.6	1306.04	-0.139617	0.14	0.173606	0.148267	0.159815	0.127894	611	0	98	0.999596	0.0878008	0.155493	0.0986818	0.0987012	0.0155579	2088	3049	0	0.0364913
8	0	4419	443	439	853.521	1054.82	1224.33	-0.341646	0.805657	1.41996	1.52448	1.31836	1.33598	417	0	99	0.999798	0.153689	0.258882	0.118358	0.118367	0.0245217	882	nan	nan	nan
8	1	5917	1139	1122	1142.86	1193.71	1217.56	-0.0359144	0.152036	0.12357	0.057351	0.105668	0.0366923	583	0	99	0.999798	0.0922921	0.162244	0.0989624	0.0989903	0.0161681	2112	2884	0	0.0436893
9	0	4514	471	464	871.87	1054.3	1074.79	-0.0404457	0.714771	1.33254	1.46859	1.23152	1.27842	436	0	91	0.99798	0.131398	0.222862	0.115754	0.115769	0.0248599	967	nan	nan	nan
9	1	5656	1035	1024	1092.44	1110.18	1111.17	-0.00155976	0.0554728	0.155347	0.196862	0.143031	0.170664	558	0	95	0.99899	0.0891247	0.153112	0.096323	0.0963419	0.0156792	1929	2870	0	0.0297973
0	0	4127	303	301	797.122	1023.63	1082.47	-0.126962	0.970645	1.78381	1.95305	1.65743	1.71348	371	0	93	0.998586	0.160688	0.265084	0.123288	0.123292	0.025349	867	nan	nan	nan
0	1	5424	940	930	1047.63	1107.74	1110.56	-0.0046251	0.19603	0.334066	0.352761	0.308878	0.307184	508	0	95	0.998788	0.102342	0.176807	0.100395	0.100412	0.0165769	1957	2703	0	0.0373928
1	0	4686	474	467	905.091	1180.03	1145.2	0.0662142	1.03776	1.55067	1.51976	1.43413	1.32352	438	0	96	0.999192	0.140662	0.232394	0.124909	0.124923	0.0235973	949	nan	nan	nan
1	1	5784	1046	1038	1117.17	1193.81	1163.36	0.0468956	0.234402	0.274652	0.222682	0.258822	0.20095	558	0	100	1	0.0961439	0.165456	0.101402	0.101416	0.0158848	1891	3045	0	0.0274602
2	0	4813	491	474	929.621	1160.48	1330.49	-0.314627	0.848389	1.45363	1.53903	1.32488	1.31147	439	0	91	0.998182	0.15586	0.255558	0.119553	0.119587	0.0250862	877	nan	nan	nan
2	1	6239	1080	1071	1205.05	1272.12	1326.28	-0.0773389	0.190182	0.328719	0.349645	0.30768	0.310104	606	0	98	0.999596	0.0990702	0.169418	0.100226	0.10024	0.015164	2068	3164	0	0.0301803
3	0	4326	466	447	835.558	1055.65	1191.58	-0.279849	0.899794	1.43352	1.45957	1.2987	1.23065	396	0	89	0.997172	0.156763	0.262136	0.120952	0.120994	0.027354	784	nan	nan	nan
3	1	5930	1025	1008	1145.37	1187.45	1204.49	-0.0255927	0.125545	0.308554	0.376905	0.275481	0.313656	557	0	95	0.99899	0.0941137	0.163575	0.0984043	0.098432	0.0155211	2118	2857	0	0.0338252
4	0	4421	357	355	853.907	1109.35	1111.28	-0.00388505	1.02189	1.7386	1.834	1.61643	1.61062	411	0	96	0.999192	0.14095	0.232527	0.124663	0.124667	0.0245614	842	nan	nan	nan
4	1	5947	1040	1021	1148.65	1160.14	1192.05	-0.0478041	0.0341611	0.23855	0.349247	0.207626	0.285066	572	0	97	0.999394	0.0857719	0.148983	0.0958051	0.0958355	0.0159411	2116	2910	0	0.0263295
5	0	4402	400	393	850.237	1121.31	1222.73	-0.205195	1.0891	1.68581	1.68804	1.55766	1.4681	409	0	91	0.997778	0.153374	0.25443	0.126462	0.126478	0.026167	839	nan	nan	nan
5	1	5956	1133	1124	1150.39	1227.5	1232.44	-0.00738813	0.22903	0.177185	0.0720913	0.168076	0.0686644	586	0	99	0.999798	0.0884971	0.152955	0.101156	0.101171	0.0159873	2121	2895	0	0.0319559
6	0	4490	292	276	867.234	1207.15	1290.44	-0.16521	1.33897	2.1132	2.14015	1.93308	1.8321	419	0	86	0.996364	0.180218	0.287082	0.13378	0.133815	0.0284432	836	nan	nan	nan
6	1	6056	1028	1010	1169.7	1257.6	1294.1	-0.0537035	0.256742	0.416881	0.429105	0.374683	0.35739	597	0	98	0.999596	0.101239	0.172391	0.102142	0.102171	0.015966	2134	2957	0	0.0290834
7	0	4799	502	491	926.917	1128.5	1264.82	-0.253015	0.742948	1.35383	1.47675	1.24427	1.27497	441	0	95	0.99899	0.141726	0.236299	0.116541	0.116563	0.0220773	1025	nan	nan	nan
7	1	6037	1064	1051	1166.03	1201.33	1278.99	-0.1146	0.103435	0.253913	0.310052	0.231858	0.265785	581	0	98	0.999596	0.0964215	0.164154	0.0977447	0.0977658	0.015269	2010	3062	0	0.0276479
8	0	4471	343	324	863.565	1160.96	1227.76	-0.133066	1.17645	1.90749	1.96137	1.73684	1.66751	413	0	91	0.998182	0.155928	0.257437	0.129073	0.129114	0.0270692	801	nan	nan	nan
8	1	5975	1028	1013	1154.06	1254.8	1221.52	0.0496182	0.298267	0.412633	0.384129	0.37533	0.324936	563	0	95	0.99899	0.0902243	0.15682	0.103297	0.103321	0.0171727	2095	2965	0	0.0319726
9	0	4431	556	532	855.839	1121.63	1214.79	-0.187252	1.06091	1.35591	1.18777	1.21867	0.980614	410	0	89	0.996566	0.15237	0.250959	0.125334	0.125385	0.0302767	864	nan	nan	nan
9	1	6113	1068	1055	1180.71	1218.32	1207.92	0.0151596	0.108836	0.27243	0.334637	0.249143	0.28746	612	0	95	0.99899	0.0849149	0.149681	0.0979125	0.0979332	0.0152472	2255	2924	0	0.0356836
0	0	4473	354	346	863.951	1147.52	1183.87	-0.0723705	1.12125	1.82591	1.88197	1.68465	1.63335	398	0	93	0.998384	0.16771	0.279231	0.127488	0.127505	0.026183	858	nan	nan	nan
0	1	6177	1089	1075	1193.08	1240.72	1160.27	0.116036	0.136457	0.273573	0.311058	0.24903	0.265057	582	0	98	0.999596	0.0863018	0.149587	0.0986783	0.0987002	0.0151363	2295	2908	0	0.0431666
1	0	4270	406	394	824.742	1068.89	1202.63	-0.278936	1.01122	1.61032	1.63915	1.4765	1.40859	383	0	89	0.997576	0.173811	0.288056	0.124226	0.124253	0.0293312	798	nan	nan	nan
1	1	5967	1127	1097	1152.51	1168.64	1162.57	0.00907323	0.0478222	0.122425	0.151376	0.083883	0.0877842	584	0	97	0.999394	0.0833054	0.147981	0.0960496	0.0960986	0.0152269	2207	2828	0	0.0518455
2	0	4518	463	442	872.643	1067.64	1178.43	-0.218405	0.763333	1.41107	1.54922	1.27492	1.30467	425	0	89	0.997576	0.141023	0.234396	0.11714	0.117185	0.0255545	960	nan	nan	nan
2	1	5880	980	961	1135.71	1179.3	1154	0.0383329	0.131132	0.378531	0.483426	0.336367	0.400815	571	0	98	0.999596	0.0857289	0.15	0.0986226	0.0986539	0.0153925	2118	2845	0	0.0351784
3	0	4561	407	396	880.948	1100.89	1160.64	-0.116672	0.852908	1.57488	1.7282	1.44679	1.49128	432	0	93	0.998586	0.125877	0.218812	0.119805	0.119828	0.023866	954	nan	nan	nan
3	1	5770	1005	989	1114.46	1171.84	1153.86	0.0277509	0.175892	0.323072	0.353756	0.289965	0.29493	573	0	97	0.999394	0.08303	0.148354	0.0998156	0.0998427	0.0162648	1972	2939	0	0.0328428
4	0	4577	471	460	884.038	1128.74	1216.54	-0.170857	0.945573	1.48888	1.50588	1.36838	1.29871	414	0	93	0.998384	0.150568	0.247761	0.122287	0.12231	0.0235104	960	nan	nan	nan
4	1	5909	1043	1038	1141.31	1190.76	1222.19	-0.047373	0.148049	0.263598	0.284467	0.253234	0.26205	575	0	96	0.999192	0.0963101	0.163818	0.0990047	0.0990129	0.0153888	2085	2945	0	0.0393254
5	0	4507	428	417	870.518	1137.07	1226.89	-0.177496	1.04601	1.62801	1.63548	1.49636	1.41053	415	0	92	0.998384	0.15557	0.255602	0.125206	0.125229	0.0260516	884	nan	nan	nan
5	1	6292	1024	1019	1215.29	1234.89	1305.33	-0.0997422	0.0551161	0.349889	0.50768	0.332468	0.456158	596	0	97	0.999394	0.0883802	0.152257	0.096514	0.0965218	0.0151934	2366	2946	0	0.0367374
6	0	4671	606	590	902.194	1146.61	1161.98	-0.0293037	0.92549	1.21436	1.08648	1.10655	0.920812	447	0	93	0.998182	0.132548	0.223507	0.121457	0.121489	0.0233612	954	nan	nan	nan
6	1	6058	1097	1091	1170.09	1216.77	1221.41	-0.00682592	0.136313	0.211692	0.212436	0.204148	0.197603	589	0	97	0.999394	0.0846954	0.147243	0.0986245	0.0986343	0.0148214	2093	2992	0	0.0308581
7	0	4538	421	409	876.506	1136.2	1204.45	-0.133947	1.01214	1.63293	1.67445	1.49879	1.44143	432	0	92	0.998384	0.154287	0.258484	0.124266	0.124292	0.0252215	911	nan	nan	nan
7	1	6070	1083	1073	1172.41	1220.47	1192.16	0.0415512	0.140067	0.247724	0.266483	0.231108	0.235167	594	0	97	0.999394	0.0914483	0.159638	0.0987614	0.0987772	0.0153661	2196	2897	0	0.0309418
8	0	4558	399	393	880.368	1143.45	1295.24	-0.296613	1.02084	1.67775	1.73797	1.55243	1.51517	409	0	90	0.99798	0.170946	0.276437	0.124567	0.12458	0.0292098	832	nan	nan	nan
8	1	6221	1028	1022	1201.57	1265.25	1257.42	0.0112137	0.181073	0.39872	0.469736	0.376399	0.420892	608	0	99	0.999798	0.0921222	0.158495	0.100047	0.100057	0.0152587	2206	3000	0	0.0333373
9	0	4631	531	524	894.468	1167.45	1211.83	-0.0853601	1.04256	1.41591	1.30037	1.31021	1.13315	408	0	96	0.99899	0.151836	0.255884	0.124911	0.124926	0.0266279	943	nan	nan	nan
9	1	6074	1012	985	1173.18	1252.65	1218.66	0.0498507	0.231454	0.449316	0.504124	0.390542	0.401622	573	0	97	0.999394	0.094846	0.165624	0.101462	0.101505	0.0151333	2175	2944	0	0.0353264
0	0	4690	407	392	905.864	1159.32	1217.6	-0.11068	0.955858	1.66732	1.7811	1.52487	1.52599	437	0	88	0.997172	0.142248	0.23838	0.122735	0.122766	0.0253435	911	nan	nan	nan
0	1	6119	1035	1026	1181.87	1229.57	1219.82	0.0141941	0.137902	0.339235	0.414512	0.316795	0.365911	593	0	98	0.999596	0.0889179	0.154274	0.0987898	0.0988042	0.0150913	2080	3038	0	0.0324434
1	0	4507	444	432	870.518	1161.74	1117.87	0.086693	1.14283	1.64988	1.58138	1.51489	1.36052	434	0	93	0.998182	0.147359	0.249612	0.127904	0.12793	0.0269279	878	nan	nan	nan
1	1	6091	1134	1114	1176.46	1218.97	1161.68	0.0837984	0.123451	0.175726	0.166872	0.149572	0.125795	582	0	98	0.999596	0.0850575	0.148908	0.0982134	0.0982453	0.0147125	2181	2986	0	0.030308
2	0	4695	498	493	906.83	1176.86	1223.71	-0.0888779	1.01725	1.48438	1.43285	1.37714	1.25424	424	0	94	0.998586	0.161909	0.268797	0.124281	0.124291	0.0237181	903	nan	nan	nan
2	1	6155	1015	1009	1188.83	1258.89	1237.74	0.0306055	0.201364	0.413983	0.475423	0.390429	0.425677	576	0	98	0.999596	0.0966851	0.165232	0.100625	0.100634	0.0150071	2130	3021	0	0.033501
3	0	4646	433	425	897.366	1133.36	1184.62	-0.0982728	0.898407	1.55374	1.6527	1.43406	1.43553	448	0	88	0.997172	0.141227	0.232889	0.121052	0.121068	0.0252748	899	nan	nan	nan
3	1	6081	1035	1021	1174.53	1191.97	1183.43	0.0125123	0.0507191	0.28668	0.410833	0.260275	0.351003	598	0	99	0.999798	0.0842105	0.146358	0.0963141	0.0963364	0.0147113	2115	3056	0	0.0286318
4	0	4241	418	401	819.141	1059.68	1202.88	-0.300717	1.00309	1.58237	1.60203	1.43957	1.35956	367	0	88	0.99697	0.169104	0.271162	0.12396	0.123998	0.0275503	836	nan	nan	nan
4	1	5768	1114	1088	1114.08	1144.39	1225.96	-0.12598	0.0929573	0.0996717	0.0735533	0.0680988	0.0276916	521	0	99	0.999798	0.0938096	0.162968	0.0972872	0.0973303	0.0152745	2119	2806	0	0.0290366
5	0	4830	431	420	932.905	1193.16	1277.63	-0.155765	0.95306	1.63143	1.72646	1.50049	1.49157	436	0	94	0.998586	0.148478	0.247205	0.122631	0.122653	0.0235218	984	nan	nan	nan
5	1	6239	1140	1128	1205.05	1263.13	1349.6	-0.123482	0.164676	0.220854	0.200971	0.203975	0.174512	578	0	100	1	0.0949022	0.168296	0.0994104	0.0994289	0.0144584	2135	3064	0	0.0362373
6	0	4419	390	384	853.521	1102.15	1089.71	0.0250741	0.995085	1.65592	1.72675	1.53187	1.50492	448	0	90	0.99798	0.137619	0.233537	0.12383	0.123843	0.0254756	899	nan	nan	nan
6	1	5719	1000	994	1104.61	1171.21	1104.73	0.103549	0.205986	0.315914	0.314655	0.299694	0.285352	560	0	98	0.999596	0.0911158	0.158944	0.100658	0.100668	0.0153075	2002	2876	0	0.0293827
7	0	4640	483	450	896.207	1123.95	1214.68	-0.17417	0.868105	1.48016	1.56319	1.31587	1.28202	439	0	92	0.998182	0.14723	0.246121	0.120086	0.120154	0.0243714	980	nan	nan	nan
7	1	5795	1032	1022	1119.29	1178.25	1191.97	-0.0210822	0.179987	0.274914	0.273145	0.255564	0.239846	576	0	99	0.999798	0.0957887	0.163589	0.0998902	0.0999071	0.0153377	1952	2936	0	0.0347471
8	0	4635	466	450	895.241	1176.22	1217.28	-0.0788981	1.07219	1.59668	1.56148	1.45824	1.33211	434	0	93	0.998384	0.151057	0.253722	0.125893	0.125925	0.0272766	913	nan	nan	nan
8	1	5962	1029	1025	1151.55	1222.22	1294.57	-0.108113	0.209687	0.337285	0.345362	0.322881	0.317281	590	0	98	0.999596	0.0959571	0.168568	0.100786	0.100793	0.0161029	2030	2991	0	0.0352168
9	0	4400	370	367	849.851	1090.99	1036.05	0.111207	0.969253	1.67656	1.78341	1.55702	1.56355	420	0	89	0.996364	0.125938	0.2175	0.123144	0.12315	0.0289061	906	nan	nan	nan
9	1	5719	1051	1038	1104.61	1148.8	1062.76	0.134027	0.136672	0.197525	0.189491	0.179129	0.159647	542	0	97	0.999394	0.0800979	0.141283	0.098611	0.0986334	0.0158295	2028	2824	0	0.0322416
0	0	4331	461	455	836.524	1023.66	1045.63	-0.0451805	0.764182	1.33779	1.4315	1.23818	1.24867	410	0	90	0.997778	0.123788	0.211729	0.117128	0.117141	0.0252403	876	nan	nan	nan
0	1	5659	861	856	1093.02	1104.08	1043.1	0.0959941	0.0345457	0.446933	0.681373	0.420662	0.605441	527	0	96	0.999192	0.0775893	0.138187	0.0960397	0.0960483	0.0163363	1980	2804	0	0.0293273
1	0	4494	384	377	868.007	1179.89	1217.48	-0.0744926	1.22745	1.8205	1.77577	1.68241	1.54456	388	0	90	0.997778	0.158246	0.255897	0.130428	0.130443	0.0289653	787	nan	nan	nan
1	1	6104	1020	1018	1178.98	1262.4	1204.69	0.0842327	0.241785	0.408275	0.42913	0.391464	0.394694	588	0	95	0.998788	0.0922497	0.163336	0.101745	0.101748	0.0154864	2121	3010	0	0.0357997
2	0	4565	410	402	881.721	1135.07	1183.92	-0.0953244	0.981563	1.63639	1.70808	1.51015	1.48313	398	0	95	0.99899	0.15447	0.257393	0.12343	0.123447	0.0257633	932	nan	nan	nan
2	1	5922	905	898	1143.82	1179.06	1238.21	-0.0889796	0.105268	0.483917	0.675388	0.452208	0.596025	577	0	94	0.998788	0.0950853	0.164809	0.0980321	0.0980435	0.0159102	2047	2954	0	0.0377786
3	0	4694	415	411	906.637	1126.9	1248.85	-0.231402	0.829969	1.55427	1.71646	1.44232	1.50303	431	0	93	0.998586	0.147027	0.245633	0.119159	0.119167	0.0253621	910	nan	nan	nan
3	1	6061	970	962	1170.67	1209.57	1207.01	0.00375751	0.113542	0.416497	0.560208	0.389039	0.494276	567	0	96	0.999192	0.0871287	0.15113	0.0981923	0.0982052	0.015469	2061	3038	0	0.0344611
4	0	4520	352	348	873.029	1107.5	1170.31	-0.123765	0.917488	1.71224	1.88794	1.5876	1.65124	428	0	90	0.997778	0.147156	0.242478	0.121737	0.121746	0.0255887	930	nan	nan	nan
4	1	5920	961	950	1143.44	1191.98	1211.41	-0.029242	0.145062	0.41677	0.531637	0.38442	0.461943	551	0	95	0.99899	0.0937658	0.161318	0.099063	0.0990808	0.0164005	2135	2923	0	0.0378814
5	0	4423	387	366	854.294	1121.2	1173.29	-0.104896	1.06726	1.73977	1.79417	1.57754	1.5156	405	0	95	0.99899	0.151289	0.252544	0.125878	0.125924	0.0256125	837	nan	nan	nan
5	1	6141	1222	1199	1186.12	1238.36	1228.83	0.013818	0.15048	0.065353	-0.0341249	0.0440223	-0.0548641	580	0	95	0.99899	0.0905537	0.158769	0.098849	0.0988856	0.0149429	2281	2871	0	0.0351561
6	0	4650	437	418	898.138	1171.42	1334.06	-0.311519	1.03946	1.65116	1.67846	1.50217	1.42455	434	0	94	0.998182	0.165412	0.275914	0.125028	0.125068	0.0260538	878	nan	nan	nan
6	1	6304	1106	1097	1217.6	1304.34	1257.95	0.0655592	0.243393	0.335388	0.311342	0.314228	0.277125	628	0	96	0.999192	0.0899572	0.159581	0.101708	0.101722	0.015495	2214	3012	0	0.0372526
7	0	4721	438	423	911.852	1185.96	1253.94	-0.128259	1.02694	1.64698	1.68333	1.50676	1.44154	422	0	88	0.99697	0.156356	0.253548	0.124687	0.124717	0.0284512	960	nan	nan	nan
7	1	5846	955	940	1129.14	1223.2	1290.52	-0.102585	0.284614	0.493923	0.526396	0.4494	0.44743	565	0	97	0.999394	0.105902	0.177899	0.102994	0.103019	0.0162375	1888	3031	0	0.0265861
8	0	4433	487	476	856.225	1055.98	1162.67	-0.214343	0.796957	1.33311	1.39395	1.22379	1.20065	411	0	87	0.99697	0.134928	0.230318	0.118026	0.11805	0.0231893	930	nan	nan	nan
8	1	5852	1038	1028	1130.3	1127.47	1169.64	-0.0641926	-0.00855556	0.173309	0.284421	0.161395	0.249851	555	0	96	0.999192	0.0816954	0.144566	0.0945691	0.0945857	0.0152168	2107	2838	0	0.0371756
9	0	4005	338	334	773.558	991.742	991.531	0.000470769	0.963417	1.67295	1.78282	1.55077	1.55875	368	0	91	0.99798	0.134615	0.228964	0.122975	0.122985	0.0255934	860	nan	nan	nan
9	1	5517	1094	1076	1065.6	1068.19	1060.41	0.0125599	0.00832017	-0.0144276	-0.0306712	-0.025488	-0.045064	529	0	97	0.999394	0.0804931	0.143738	0.0948425	0.0948745	0.0151373	2134	2601	0	0.0280878
0	0	4379	391	387	845.795	1086.48	1054.47	0.0651041	0.972083	1.62756	1.70265	1.50986	1.4903	413	0	94	0.998788	0.131339	0.221283	0.12317	0.123178	0.0235815	913	nan	nan	nan
0	1	5769	1044	1044	1114.27	1144.09	1055.85	0.136255	0.0914302	0.176887	0.198169	0.181218	0.199208	567	0	99	0.999798	0.0766297	0.134165	0.0973578	0.0973578	0.0149885	2112	2812	0	0.0352594
1	0	4153	438	414	802.144	1011.55	1154.59	-0.306729	0.891748	1.46585	1.51846	1.31539	1.26223	394	0	89	0.997778	0.155829	0.259331	0.120746	0.120801	0.0284324	832	nan	nan	nan
1	1	5686	1027	1020	1098.24	1123.06	1065.67	0.0899244	0.0772247	0.184796	0.22385	0.176878	0.204108	557	0	98	0.999596	0.0858399	0.149314	0.0969624	0.0969744	0.0155379	2110	2753	0	0.0423289
2	0	4760	510	498	919.384	1138.91	1234.48	-0.178835	0.815721	1.37221	1.43917	1.25939	1.23918	469	0	89	0.997172	0.144148	0.243487	0.118573	0.118597	0.0250444	1006	nan	nan	nan
2	1	6088	1017	1013	1175.88	1220.87	1260.05	-0.057335	0.13073	0.348166	0.435358	0.332581	0.395447	593	0	100	1	0.0905208	0.15933	0.0986058	0.0986122	0.0152206	2110	3022	0	0.0295341
3	0	4489	445	433	867.041	1111.73	1145.52	-0.0670304	0.964075	1.54069	1.57149	1.41355	1.3518	421	0	92	0.998182	0.140152	0.235687	0.122846	0.122872	0.0262989	942	nan	nan	nan
3	1	5750	1002	989	1110.6	1159.12	1125.99	0.051341	0.149283	0.301655	0.344053	0.274949	0.293741	516	0	96	0.999192	0.0866238	0.152696	0.0990628	0.0990846	0.0161557	1980	2915	0	0.0249134
