rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
0	1	6060	1124	1119	1170.48	1196.51	1060.22	0.200361	0.0759927	0.130417	0.13822	0.130728	0.135631	579	0	98	0.999596	0.0788909	0.138614	0.096879	0.096887	0.0149088	2325	2835	0	0.0299489
1	0	4775	774	764	922.282	1110.04	1215.31	-0.196376	0.695481	0.738557	0.538894	0.680739	0.464997	440	0	97	0.999394	0.131546	0.21822	0.11462	0.114641	0.0183586	1233	nan	nan	nan
1	1	6028	1127	1110	1164.3	1226.85	1204.46	0.0330955	0.183587	0.197661	0.146562	0.174379	0.114732	581	0	97	0.999394	0.091256	0.157764	0.0999069	0.0999345	0.0155843	2282	2841	0	0.0396297
2	0	4582	781	753	885.004	1111.88	1215.21	-0.200858	0.875751	0.798146	0.468275	0.698851	0.347234	445	0	99	0.999798	0.15215	0.251637	0.119639	0.119697	0.019375	1082	nan	nan	nan
2	1	6251	1156	1148	1207.37	1225.56	1206.66	0.0269421	0.0514932	0.126528	0.154554	0.122767	0.14337	620	0	98	0.999596	0.08704	0.150856	0.0961888	0.0962015	0.0142277	2417	2817	0	0.0484516
3	0	4825	697	688	931.939	1128.49	1248.58	-0.221683	0.720524	0.930431	0.821956	0.859249	0.713523	472	0	99	0.999798	0.134743	0.224249	0.115504	0.115523	0.0180238	1203	nan	nan	nan
3	1	6299	1067	1062	1216.64	1249.86	1249.43	0.000605178	0.0933025	0.304125	0.399518	0.290649	0.362458	613	0	98	0.999596	0.0851064	0.147801	0.0975281	0.0975358	0.0145543	2395	2916	0	0.0445274
4	0	5120	753	751	988.918	1212.66	1261.58	-0.0850968	0.77299	0.919095	0.755659	0.862905	0.676811	465	0	96	0.999192	0.13655	0.227344	0.116959	0.116963	0.0182228	1264	nan	nan	nan
4	1	6471	1172	1163	1249.86	1268.13	1340.82	-0.10008	0.0499456	0.165677	0.218462	0.157673	0.19717	596	0	100	1	0.0942813	0.162881	0.0961841	0.0961976	0.0144797	2366	3041	0	0.0336305
5	0	4546	668	666	878.051	1068.65	1170.67	-0.199877	0.741531	0.902557	0.758166	0.847117	0.678361	439	0	96	0.99899	0.138614	0.229872	0.116072	0.116076	0.0189187	1158	nan	nan	nan
5	1	5975	1089	1061	1154.06	1178.92	1203.56	-0.0367377	0.0736135	0.201235	0.253416	0.1596	0.181009	560	0	96	0.999192	0.0965852	0.166527	0.0968468	0.0968918	0.0156947	2328	2732	0	0.0428919
6	0	4791	791	774	925.372	1081.3	1192.46	-0.206671	0.575639	0.653682	0.513655	0.588529	0.422637	457	0	98	0.999596	0.13048	0.217491	0.111207	0.111241	0.0178751	1218	nan	nan	nan
6	1	6163	1038	1030	1190.37	1191.94	1192	-7.88485e-05	0.00451073	0.267941	0.42344	0.252221	0.37608	602	0	100	1	0.086011	0.149927	0.0950254	0.095038	0.01421	2337	2823	0	0.034721
7	0	4961	728	710	958.207	1165.81	1283.7	-0.211665	0.740196	0.936461	0.813504	0.84838	0.681336	475	0	97	0.999394	0.140927	0.236041	0.116039	0.116073	0.0171871	1195	nan	nan	nan
7	1	6437	1171	1159	1243.29	1228.8	1329.36	-0.139182	-0.0398315	0.110581	0.213122	0.102158	0.185869	629	0	97	0.999394	0.0859229	0.15007	0.0936387	0.0936568	0.0147626	2371	3044	0	0.0291749
8	0	4722	773	755	912.045	1136.44	1155.27	-0.0355182	0.840529	0.823237	0.540658	0.743217	0.442333	474	0	98	0.999596	0.128998	0.215798	0.118705	0.118742	0.0174677	1202	nan	nan	nan
8	1	6107	1182	1170	1179.55	1221.45	1198.41	0.0336102	0.121358	0.0859039	0.0254586	0.0794142	0.0218609	622	0	99	0.999798	0.085981	0.150811	0.0980772	0.0980965	0.0143957	2319	2824	0	0.0317962
9	0	4920	803	788	950.288	1171.54	1190.42	-0.0341918	0.795405	0.794521	0.536317	0.723732	0.4493	473	0	99	0.999798	0.136613	0.225407	0.117435	0.117464	0.0170806	1230	nan	nan	nan
9	1	6477	1313	1293	1251.02	1250.05	1235.04	0.0206379	-0.0026554	-0.0676281	-0.105487	-0.0727719	-0.107423	621	0	97	0.999394	0.0824583	0.143585	0.0944868	0.0945165	0.0137838	2476	2929	0	0.0308152
0	0	4964	716	708	958.787	1152.22	1181.88	-0.0532112	0.68926	0.9121	0.821463	0.844611	0.71665	486	0	100	1	0.119283	0.20145	0.114622	0.114638	0.0178239	1241	nan	nan	nan
0	1	6075	1037	1028	1173.37	1215.62	1191.02	0.0360742	0.123029	0.314918	0.389384	0.294283	0.343991	614	0	98	0.999596	0.0803424	0.141893	0.0983541	0.0983687	0.0149143	2146	2982	0	0.0294174
1	0	4779	778	769	923.054	1057.5	1150.64	-0.173596	0.497591	0.615236	0.524064	0.568387	0.455118	424	0	97	0.999394	0.132064	0.223268	0.10902	0.109038	0.0185125	1330	nan	nan	nan
1	1	5965	1171	1155	1152.13	1128.42	1206.43	-0.116507	-0.0703104	-0.0454354	-0.00783487	-0.0489537	-0.0170984	541	0	99	0.999798	0.0900402	0.155239	0.0926381	0.0926633	0.0148094	2258	2787	0	0.0315263
2	0	4776	791	774	922.475	1056.77	1170.24	-0.211602	0.49736	0.603403	0.505399	0.541826	0.415327	451	0	99	0.999798	0.125654	0.210008	0.108988	0.109022	0.01744	1275	nan	nan	nan
2	1	5941	1126	1110	1147.49	1125.13	1169.07	-0.0658939	-0.066588	0.025966	0.10268	0.0165419	0.0785035	559	0	98	0.999596	0.093771	0.161589	0.0928117	0.0928379	0.0152179	2230	2826	0	0.0331435
3	0	4579	708	704	884.425	1046.58	1155.02	-0.210933	0.626323	0.762385	0.640461	0.713692	0.570239	443	0	99	0.999798	0.129969	0.215768	0.112739	0.112748	0.0177137	1220	nan	nan	nan
3	1	5907	1184	1161	1140.93	1145.75	1190.53	-0.067541	0.0144479	-0.026324	-0.0552946	-0.0422918	-0.0752966	572	0	99	0.999798	0.0894006	0.153039	0.0949895	0.0950272	0.0146439	2276	2697	0	0.0387216
4	0	4971	847	830	960.139	1138.16	1282.81	-0.259193	0.633438	0.631839	0.425677	0.569969	0.348188	469	0	96	0.99899	0.130986	0.222088	0.112786	0.11282	0.0176918	1278	nan	nan	nan
4	1	6232	1233	1211	1203.7	1209.91	1320.27	-0.157756	0.0176469	-0.00177575	-0.0190667	-0.0163259	-0.0387847	607	0	98	0.999596	0.09212	0.158697	0.0951079	0.0951421	0.0144118	2322	2918	0	0.0411786
5	0	4863	733	733	939.279	1074.31	1138.6	-0.117761	0.491126	0.715309	0.68965	0.677894	0.625142	444	0	97	0.999394	0.110037	0.189389	0.108957	0.108957	0.0173826	1256	nan	nan	nan
5	1	5966	1103	1089	1152.32	1151.35	1155.41	-0.00606532	-0.00287002	0.106566	0.172693	0.0941526	0.14405	561	0	98	0.999596	0.0746018	0.133758	0.0946561	0.0946785	0.0151618	2153	2867	0	0.0312217
6	0	4898	836	827	946.039	1125.93	1146.43	-0.0372821	0.649629	0.62203	0.39515	0.575863	0.344035	456	0	100	1	0.128854	0.210494	0.113239	0.113257	0.0169072	1271	nan	nan	nan
6	1	6091	1165	1160	1176.46	1132.6	1194.69	-0.0908078	-0.127387	-0.0458629	0.0439842	-0.0322194	0.0540417	578	0	99	0.999798	0.0773399	0.134461	0.0910733	0.0910811	0.0144319	2254	2899	0	0.0310814
7	0	5007	813	799	967.092	1119.95	1172.05	-0.0926717	0.540008	0.653351	0.545883	0.595066	0.461142	468	0	97	0.999394	0.128246	0.209107	0.110224	0.110252	0.0168058	1397	nan	nan	nan
7	1	5854	1246	1219	1130.69	1132.02	1161.47	-0.0448178	0.00403104	-0.15149	-0.245442	-0.164032	-0.250179	566	0	99	0.999798	0.0924312	0.157841	0.0945742	0.0946189	0.0142699	2093	2900	0	0.0371616
8	0	4903	750	739	947.005	1077.14	1315.67	-0.433333	0.469468	0.702902	0.68977	0.645378	0.59363	451	0	99	0.999798	0.138311	0.232307	0.108323	0.108345	0.0183774	1237	nan	nan	nan
8	1	6325	1190	1177	1221.66	1241.78	1296.34	-0.0768503	0.0562748	0.104442	0.114911	0.0952451	0.0980873	597	0	98	0.999596	0.0880772	0.156047	0.0962943	0.0963144	0.0146933	2392	2913	0	0.0410356
9	0	4999	839	829	965.547	1142.81	1188.06	-0.0806227	0.627214	0.63983	0.444146	0.590563	0.384192	490	0	97	0.999394	0.112445	0.192839	0.112634	0.112654	0.0165038	1250	nan	nan	nan
9	1	6100	1215	1206	1178.2	1221.14	1150.18	0.103639	0.124515	0.0253043	-0.0741509	0.0283596	-0.057541	602	0	97	0.999394	0.0757501	0.133279	0.0981138	0.0981282	0.0147423	2150	3027	0	0.0274962
0	0	4740	667	664	915.521	1099.05	1156.46	-0.10788	0.684842	0.93538	0.862639	0.875144	0.766155	450	0	98	0.999596	0.125765	0.215401	0.114533	0.114539	0.0178806	1171	nan	nan	nan
0	1	6195	1312	1300	1196.55	1165.96	1137.72	0.0406129	-0.0873623	-0.220634	-0.271736	-0.202971	-0.235238	582	0	95	0.99899	0.0762028	0.13527	0.0920084	0.0920271	0.0150355	2353	2876	0	0.0334892
1	0	4634	703	698	895.048	1078.66	1167.1	-0.169972	0.700813	0.837113	0.691203	0.780803	0.611314	444	0	98	0.999596	0.131017	0.220112	0.114875	0.114885	0.0180154	1214	nan	nan	nan
1	1	5872	1079	1064	1134.16	1145.41	1154.19	-0.0133116	0.0338797	0.14136	0.194411	0.124359	0.15994	557	0	99	0.999798	0.084994	0.146287	0.095704	0.0957289	0.0146016	2221	2761	0	0.0316093
2	0	4602	798	792	888.867	1056.29	1106.9	-0.0979556	0.643452	0.585229	0.342142	0.547036	0.305636	450	0	99	0.999798	0.127798	0.216645	0.113037	0.11305	0.0170231	1233	nan	nan	nan
2	1	6022	1086	1069	1163.14	1140.82	1218.03	-0.114213	-0.0655521	0.12161	0.254358	0.103174	0.20809	600	0	95	0.99899	0.0888557	0.153105	0.0929308	0.0929584	0.0146419	2361	2750	0	0.0297301
3	0	4723	673	666	912.238	1081.79	1203.89	-0.230267	0.634947	0.897169	0.847545	0.831833	0.741113	436	0	100	1	0.146972	0.239043	0.113104	0.113118	0.0175574	1199	nan	nan	nan
3	1	6016	1097	1087	1161.98	1184.31	1266.1	-0.121122	0.065656	0.164923	0.202792	0.154525	0.179776	578	0	96	0.999192	0.0935993	0.160738	0.0966202	0.0966363	0.0156612	2254	2821	0	0.0421518
4	0	4734	676	675	914.363	1148.48	1189.72	-0.0776002	0.874707	1.01928	0.821974	0.957174	0.736855	444	0	94	0.998586	0.137545	0.233207	0.119878	0.11988	0.0192496	1180	nan	nan	nan
4	1	6034	1185	1166	1165.45	1213.08	1253.24	-0.0592979	0.139627	0.0795584	-0.00146993	0.0625976	-0.0181608	574	0	100	1	0.0898392	0.158601	0.0985685	0.0985991	0.0151031	2255	2852	0	0.0314636
5	0	4626	652	648	893.503	1035.24	1209.65	-0.335819	0.541896	0.853037	0.862656	0.796586	0.762923	423	0	97	0.999394	0.138378	0.233679	0.11049	0.110498	0.0194522	1129	nan	nan	nan
5	1	6280	1317	1311	1212.97	1199.42	1191.97	0.0105765	-0.0381554	-0.181173	-0.254031	-0.157272	-0.206056	603	0	99	0.999798	0.0711897	0.126274	0.0934107	0.0934201	0.0142604	2473	2848	0	0.040928
6	0	4754	720	718	918.225	1060.13	1139.85	-0.14936	0.527957	0.733432	0.684696	0.690803	0.614934	466	0	98	0.999596	0.115506	0.197939	0.109991	0.109995	0.0175737	1198	nan	nan	nan
6	1	6092	1175	1166	1176.66	1181.65	1127.22	0.0796031	0.0145009	0.0261967	0.0284666	0.0285728	0.0313418	612	0	100	1	0.0760138	0.135259	0.0950668	0.0950813	0.014597	2282	2868	0	0.0343361
7	0	5161	793	783	996.837	1135.89	1131.77	0.00711514	0.476579	0.696973	0.6738	0.642823	0.584071	486	0	97	0.999394	0.112403	0.189692	0.108517	0.108535	0.017944	1316	nan	nan	nan
7	1	6355	1177	1169	1227.46	1220.34	1169.42	0.0713888	-0.0198077	0.0823826	0.149696	0.0820375	0.139455	598	0	97	0.999394	0.083412	0.145555	0.0941698	0.0941823	0.0143003	2321	3022	0	0.0259698
8	0	4871	805	793	940.824	1095.05	1136.2	-0.075235	0.560044	0.632005	0.49341	0.578686	0.420368	438	0	98	0.999596	0.131006	0.220899	0.110761	0.110785	0.0169226	1307	nan	nan	nan
8	1	6129	1195	1182	1183.8	1154.9	1219.32	-0.0936451	-0.0834303	-0.0450881	0.00478947	-0.0434487	0.00175186	580	0	99	0.999798	0.0907311	0.157122	0.0922778	0.0922985	0.0142861	2311	2843	0	0.0264404
9	0	4567	832	817	882.107	1004.86	1141.6	-0.266672	0.475397	0.419173	0.231717	0.375076	0.182036	417	0	99	0.999798	0.133158	0.226626	0.108204	0.108236	0.0178448	1271	nan	nan	nan
9	1	5899	1006	997	1139.38	1121.82	1094.85	0.0407327	-0.0526616	0.215743	0.392704	0.201846	0.346252	549	0	91	0.99798	0.0815531	0.144092	0.0933927	0.0934078	0.0157081	2338	2682	0	0.0530668
0	0	4950	774	755	956.082	1111.57	1268.76	-0.282858	0.555591	0.734184	0.66051	0.659638	0.545796	464	0	98	0.999596	0.133966	0.224444	0.110723	0.11076	0.0175555	1228	nan	nan	nan
0	1	6190	1081	1074	1195.59	1246.46	1284.79	-0.0551714	0.145394	0.2841	0.319637	0.269381	0.2885	590	0	100	1	0.0956536	0.164782	0.0989447	0.0989557	0.0151061	2238	2937	0	0.0392439
1	0	5256	816	803	1015.19	1188.34	1317.37	-0.218679	0.582749	0.747346	0.65656	0.684637	0.561571	466	0	97	0.999394	0.130542	0.222603	0.111501	0.111525	0.0173353	1295	nan	nan	nan
1	1	6548	1121	1111	1264.73	1301.63	1308.8	-0.00976129	0.0996744	0.296886	0.38212	0.277164	0.337034	641	0	97	0.999394	0.0850771	0.149359	0.0976873	0.0977024	0.0143286	2352	3119	0	0.0335797
2	0	4834	748	740	933.677	1104.68	1132.87	-0.0519361	0.625712	0.768876	0.651389	0.712323	0.56867	454	0	99	0.999798	0.124146	0.209764	0.112719	0.112736	0.0162206	1241	nan	nan	nan
2	1	5968	1149	1139	1152.71	1168.85	1136.62	0.04811	0.0478561	0.051002	0.0373706	0.0496765	0.0362616	582	0	98	0.999596	0.0812804	0.143432	0.0960108	0.0960272	0.014506	2165	2895	0	0.028847
3	0	4634	741	732	895.048	1066.51	1145.6	-0.152014	0.654414	0.73561	0.571938	0.679244	0.495793	447	0	98	0.999596	0.125189	0.214933	0.113482	0.113501	0.0168379	1215	nan	nan	nan
3	1	5925	1109	1092	1144.4	1148.14	1199.52	-0.0772462	0.0111636	0.0966113	0.143899	0.0801919	0.111736	566	0	97	0.999394	0.0892978	0.156118	0.095031	0.0950584	0.0147512	2287	2720	0	0.0321576
4	0	5103	792	769	985.634	1189.02	1292.39	-0.180437	0.704994	0.838972	0.690343	0.750413	0.562204	484	0	99	0.999798	0.138573	0.233784	0.114959	0.115003	0.0171445	1226	nan	nan	nan
4	1	6331	1033	1021	1222.82	1286.12	1294.33	-0.0115557	0.176871	0.427028	0.518785	0.393654	0.450256	627	0	98	0.999596	0.092891	0.159375	0.0999529	0.0999711	0.0155225	2249	3070	0	0.036879
5	0	5074	768	761	980.033	1145.13	1161.54	-0.0288105	0.575527	0.771649	0.70196	0.717168	0.616347	477	0	99	0.999798	0.125764	0.214426	0.111336	0.11135	0.0166687	1249	nan	nan	nan
5	1	6298	1236	1225	1216.45	1237.66	1173.35	0.0909734	0.0595905	0.020499	-0.0221033	0.0210596	-0.0162683	609	0	98	0.999596	0.0809909	0.142426	0.0963061	0.0963232	0.0147764	2224	3070	0	0.0274415
6	0	4888	769	756	944.107	1101.07	1155.38	-0.098962	0.567978	0.7195	0.625695	0.657256	0.532242	472	0	95	0.998788	0.117454	0.198036	0.111065	0.111091	0.0176224	1247	nan	nan	nan
6	1	6070	1079	1062	1172.41	1187.83	1151.34	0.0535525	0.0449444	0.211374	0.295971	0.186415	0.244458	594	0	92	0.997576	0.0869995	0.149753	0.0960781	0.0961053	0.015715	2209	2879	0	0.0315521
7	0	4833	758	754	933.484	1125.76	1268.34	-0.262766	0.703687	0.78396	0.603778	0.734339	0.539066	438	0	100	1	0.142384	0.236085	0.114904	0.114912	0.0173533	1201	nan	nan	nan
7	1	6244	1214	1182	1206.02	1215.16	1307.77	-0.132126	0.0259181	0.0541605	0.0625913	0.0201558	0.00947922	584	0	98	0.999596	0.0903412	0.156951	0.0953754	0.095425	0.0145687	2346	2891	0	0.0355914
8	0	4794	778	770	925.951	1091.46	1094.48	-0.00562269	0.610628	0.683378	0.528865	0.633585	0.462299	454	0	99	0.999798	0.119549	0.203796	0.11222	0.112236	0.0186664	1211	nan	nan	nan
8	1	5992	1163	1155	1157.34	1176.87	1092.82	0.124967	0.0576648	0.0372236	0.0063615	0.040263	0.0141944	602	0	99	0.999798	0.0771157	0.134179	0.0962769	0.0962897	0.0153987	2177	2858	0	0.0318907
9	0	5004	798	790	966.512	1169.59	1243.9	-0.13227	0.717847	0.773184	0.573572	0.717291	0.502008	483	0	99	0.999798	0.136718	0.228217	0.115278	0.115293	0.0174929	1282	nan	nan	nan
9	1	6124	1093	1084	1182.84	1262.53	1214.64	0.0696742	0.230216	0.297268	0.262627	0.278757	0.234331	613	0	99	0.999798	0.0914584	0.160843	0.101306	0.10132	0.0150183	2179	2977	0	0.0358964
0	0	4900	742	726	946.425	1135.59	1237.83	-0.18585	0.682827	0.851942	0.731404	0.773846	0.615314	462	0	98	0.999596	0.135334	0.225918	0.114369	0.1144	0.0178219	1190	nan	nan	nan
0	1	6382	1312	1297	1232.67	1266.28	1207.1	0.0826176	0.0931607	-0.0490898	-0.164044	-0.0483268	-0.147757	606	0	100	1	0.0833725	0.147133	0.0971642	0.0971873	0.0146135	2371	2940	0	0.0344584
1	0	4879	746	735	942.369	1084.93	1190.12	-0.192045	0.516814	0.730976	0.691032	0.671315	0.594571	459	0	96	0.999192	0.120541	0.20291	0.109663	0.109685	0.017154	1259	nan	nan	nan
1	1	5995	1134	1127	1157.92	1143.02	1185.04	-0.0624453	-0.043975	0.0272464	0.0839264	0.0321246	0.0837603	590	0	96	0.99899	0.0864198	0.14779	0.0934534	0.0934649	0.0147561	2160	2945	0	0.0336227
2	0	4764	672	662	920.157	1142.85	1155.8	-0.0242209	0.826776	1.02864	0.880955	0.947838	0.761368	476	0	99	0.999798	0.134789	0.22838	0.11854	0.118561	0.0176746	1212	nan	nan	nan
2	1	6111	1152	1147	1180.33	1211.7	1192.82	0.0275183	0.0908214	0.107959	0.0887429	0.110246	0.0928594	582	0	100	1	0.0833061	0.149566	0.0972685	0.0972763	0.0150233	2298	2856	0	0.0336867
3	0	5199	846	831	1004.18	1150.14	1329.55	-0.307393	0.496623	0.625727	0.541706	0.56862	0.456248	498	0	98	0.999596	0.136591	0.227159	0.108994	0.109022	0.0172675	1332	nan	nan	nan
3	1	6320	1166	1160	1220.7	1266.68	1249.2	0.0246359	0.128713	0.172126	0.15629	0.168152	0.149532	610	0	98	0.999596	0.0911537	0.156962	0.0983769	0.0983862	0.0146205	2252	3033	0	0.028707
4	0	4917	816	806	949.709	1117.88	1212.44	-0.171309	0.604951	0.64647	0.475205	0.596233	0.410643	452	0	97	0.999394	0.133035	0.22046	0.112027	0.112046	0.0184877	1366	nan	nan	nan
4	1	6163	1090	1083	1190.37	1253.16	1185.27	0.0981401	0.180226	0.281533	0.2835	0.267164	0.257121	580	0	98	0.999596	0.0832522	0.144086	0.0999103	0.0999212	0.0158702	2353	2852	0	0.042629
5	0	4843	863	854	935.416	1076.26	1146.77	-0.12967	0.5144	0.467735	0.273316	0.433228	0.238163	456	0	99	0.999798	0.126807	0.217221	0.109344	0.109362	0.0173536	1305	nan	nan	nan
5	1	5959	958	954	1150.97	1180.19	1148.66	0.0471455	0.0867533	0.387031	0.537816	0.367909	0.484026	585	0	97	0.999394	0.0882847	0.155899	0.0974271	0.0974336	0.0153977	2220	2832	0	0.0299686
6	0	4623	784	773	892.923	1063	1054.51	0.0163572	0.650696	0.639257	0.421662	0.586631	0.359398	458	0	98	0.999596	0.117049	0.19987	0.113284	0.113306	0.017435	1213	nan	nan	nan
6	1	5854	1135	1117	1130.69	1116.88	1127.9	-0.0167693	-0.0417139	-0.000201615	0.0380434	-0.0109321	0.0171201	592	0	100	1	0.0724415	0.12658	0.0934699	0.0934993	0.014528	2245	2747	0	0.0344909
7	0	4679	746	743	903.739	1068.14	1116.95	-0.0929072	0.621457	0.708159	0.558442	0.666029	0.502419	440	0	100	1	0.132322	0.221201	0.112556	0.112562	0.0174101	1239	nan	nan	nan
7	1	5953	1210	1205	1149.81	1133.48	1112.36	0.0315984	-0.0485369	-0.122505	-0.150846	-0.102367	-0.115035	560	0	98	0.999596	0.0838374	0.146817	0.0931825	0.0931903	0.0143608	2267	2775	0	0.0239842
8	0	4937	799	785	953.572	1152.25	1244.55	-0.166526	0.711822	0.758178	0.555171	0.691898	0.46864	458	0	98	0.999596	0.133914	0.219567	0.115086	0.115113	0.0178534	1271	nan	nan	nan
8	1	6329	1270	1248	1222.43	1247.97	1228.01	0.0281039	0.0713863	-4.45936e-05	-0.0657401	-0.0139423	-0.0784601	611	0	99	0.999798	0.0896018	0.151841	0.0965964	0.0966303	0.0140012	2361	2951	0	0.0305085
9	0	4739	817	804	915.328	1087.24	1205.77	-0.222763	0.641635	0.609114	0.381901	0.555485	0.319805	433	0	98	0.999596	0.134234	0.224942	0.113002	0.113029	0.0178308	1207	nan	nan	nan
9	1	5957	1063	1055	1150.58	1200.27	1224.8	-0.0366795	0.147561	0.248655	0.261072	0.234855	0.234774	556	0	100	1	0.0906649	0.158301	0.0989729	0.0989856	0.0149668	2191	2832	0	0.0421381
0	0	5010	732	728	967.671	1110.33	1145.79	-0.0630459	0.503664	0.777827	0.777876	0.727902	0.69033	471	0	98	0.999596	0.123977	0.208383	0.109355	0.109363	0.0168547	1284	nan	nan	nan
0	1	6070	1200	1180	1172.41	1168.13	1114.84	0.0782025	-0.0124794	-0.019946	-0.0203512	-0.0309711	-0.0365796	571	0	98	0.999596	0.0848575	0.146623	0.0942592	0.094291	0.0151123	2193	2953	0	0.029063
1	0	4753	728	722	918.032	1108.63	1145.15	-0.0684232	0.709277	0.829007	0.670498	0.771679	0.590771	456	0	98	0.999596	0.130471	0.221755	0.115099	0.115111	0.0174124	1232	nan	nan	nan
1	1	5958	1150	1141	1150.78	1151.12	1193.71	-0.063687	0.00101582	0.0173152	0.0266965	0.0200325	0.0293397	568	0	96	0.999192	0.0911533	0.160121	0.0946853	0.0946999	0.0156295	2226	2823	0	0.0343749
2	0	4896	749	744	945.653	1135.05	1132.5	0.0046324	0.684236	0.814049	0.669658	0.760056	0.593424	479	0	100	1	0.112768	0.189951	0.114392	0.114402	0.0172425	1282	nan	nan	nan
2	1	6129	1121	1112	1183.8	1203.07	1121.57	0.118461	0.0556132	0.151516	0.190638	0.143972	0.171975	610	0	97	0.999192	0.0721279	0.127916	0.0963283	0.0963426	0.0152573	2292	2911	0	0.0269702
3	0	4806	806	786	928.269	1073.62	1157.48	-0.155421	0.534913	0.609912	0.481266	0.542368	0.385928	450	0	99	0.999798	0.121748	0.208073	0.110027	0.110067	0.0173023	1260	nan	nan	nan
3	1	6144	1143	1132	1186.7	1125.44	1201.49	-0.110275	-0.176393	-0.0108883	0.144877	-0.00943902	0.127788	558	0	99	0.999798	0.0854631	0.146647	0.0897414	0.0897585	0.0146104	2324	2860	0	0.0299308
4	0	4716	772	759	910.886	1069.55	1063.24	0.011931	0.595072	0.671089	0.52356	0.612037	0.442384	447	0	97	0.999394	0.11368	0.192536	0.111766	0.111793	0.0176706	1258	nan	nan	nan
4	1	5892	1197	1180	1138.03	1131.25	1125.68	0.00842928	-0.0203435	-0.0843579	-0.115902	-0.0863348	-0.113594	563	0	96	0.999192	0.080971	0.143585	0.0939829	0.0940111	0.0153661	2207	2804	0	0.0384938
5	0	4832	813	800	933.291	1127.63	1168.66	-0.0756354	0.711361	0.691029	0.448478	0.631586	0.378238	463	0	96	0.999192	0.112606	0.197848	0.115012	0.115038	0.0181563	1225	nan	nan	nan
5	1	5900	1058	1044	1139.57	1189.4	1216.52	-0.0409564	0.149389	0.251269	0.263559	0.227621	0.222412	601	0	99	0.999798	0.0854382	0.148475	0.0990135	0.0990366	0.0147262	2095	2908	0	0.0295692
6	0	4736	727	719	914.749	1095.97	1203.22	-0.201708	0.676794	0.811183	0.671921	0.75114	0.585993	451	0	97	0.999394	0.133263	0.223184	0.114181	0.114197	0.0181376	1153	nan	nan	nan
6	1	5989	1060	1051	1156.76	1183.14	1246.54	-0.0943101	0.0779055	0.224968	0.287341	0.211231	0.255281	598	0	100	1	0.0845023	0.14727	0.0970147	0.0970295	0.0141363	2187	2834	0	0.0300265
7	0	4676	728	715	903.16	1012.01	1077.63	-0.124982	0.41173	0.647304	0.654124	0.588991	0.555208	430	0	99	0.999798	0.11615	0.199102	0.106665	0.106692	0.0174034	1292	nan	nan	nan
7	1	5857	1073	1067	1131.27	1085.32	1074.13	0.0170262	-0.138764	0.0318991	0.178526	0.037232	0.167746	563	0	99	0.999798	0.076332	0.132662	0.0908321	0.090842	0.0147566	2266	2723	0	0.0330503
8	0	4785	795	777	924.213	1099.48	1162.32	-0.116969	0.64786	0.68684	0.500166	0.617373	0.407941	446	0	96	0.999192	0.133152	0.224033	0.113234	0.113271	0.0178327	1252	nan	nan	nan
8	1	5975	1231	1219	1154.06	1169.45	1184.03	-0.0217434	0.0455555	-0.0845642	-0.176845	-0.0779599	-0.154034	578	0	98	0.999394	0.0890526	0.155649	0.0958146	0.095834	0.0148978	2231	2812	0	0.0340743
9	0	4824	860	851	931.746	1056.49	1127.41	-0.130963	0.457365	0.434127	0.272131	0.401986	0.237033	476	0	99	0.999798	0.115903	0.197139	0.107734	0.107752	0.017485	1227	nan	nan	nan
9	1	6000	1156	1144	1158.89	1144.28	1104.43	0.0591609	-0.0430821	0.000468624	0.0403739	-0.000258936	0.0342904	590	0	100	1	0.0775129	0.134833	0.0934397	0.0934592	0.0140528	2216	2888	0	0.0249635
0	0	4794	781	767	925.951	1104.96	1132.9	-0.0519224	0.660435	0.718454	0.539038	0.654354	0.453482	470	0	95	0.998788	0.117463	0.198164	0.113624	0.113652	0.0184255	1201	nan	nan	nan
0	1	5938	1100	1093	1146.91	1160.26	1100.95	0.0889771	0.0397618	0.115492	0.147725	0.113515	0.138881	588	0	99	0.999798	0.0798383	0.140283	0.0958546	0.0958662	0.0147749	2156	2873	0	0.0329834
1	0	5114	793	782	987.759	1164.6	1292.15	-0.222168	0.611653	0.762579	0.654282	0.701807	0.564156	503	0	98	0.999596	0.125367	0.212554	0.112319	0.11234	0.0169014	1294	nan	nan	nan
1	1	6276	1135	1135	1212.2	1251.35	1246.59	0.00675532	0.110363	0.189045	0.20017	0.192484	0.200936	631	0	98	0.999596	0.0809562	0.144519	0.0978937	0.0978937	0.0149033	2255	3049	0	0.0247748
2	0	4953	800	793	956.662	1088.43	1197	-0.195258	0.470561	0.607934	0.537268	0.565927	0.473166	471	0	99	0.999798	0.121163	0.208359	0.108268	0.108282	0.0166205	1361	nan	nan	nan
2	1	6007	1146	1134	1160.24	1171.8	1212.16	-0.0598596	0.0340403	0.0641607	0.0710765	0.0586718	0.0609249	583	0	97	0.999394	0.0859141	0.151656	0.0956416	0.095661	0.0150632	2195	2888	0	0.0367945
