rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
7	1	6250	1150	1129	1207.17	1236.09	1262.08	-0.0370496	0.0818309	0.174715	0.203547	0.147703	0.156488	611	0	99	0.999798	0.0860938	0.14944	0.0970578	0.0970899	0.0145938	2422	2862	0	0.0393369
8	0	5198	917	906	1003.98	1168.55	1236.42	-0.116297	0.560022	0.514872	0.306556	0.474341	0.263317	487	0	99	0.999798	0.122763	0.207003	0.110648	0.110669	0.0165542	1397	nan	nan	nan
8	1	6422	1273	1254	1240.4	1233.76	1249.65	-0.0220482	-0.0182798	-0.0321389	-0.0344748	-0.0390512	-0.0440757	633	0	100	1	0.0809843	0.142012	0.0940846	0.0941139	0.0141779	2407	2993	0	0.0321154
9	0	4702	904	877	908.182	1054.05	1276.27	-0.420954	0.548699	0.383733	0.107804	0.319905	0.0400153	443	0	96	0.999192	0.143799	0.234368	0.110181	0.110235	0.018171	1229	nan	nan	nan
9	1	6071	1192	1171	1172.6	1178.23	1219.79	-0.0609876	0.0164011	0.0121431	0.0042921	-0.00288271	-0.0175426	573	0	95	0.998788	0.0914333	0.158129	0.0950858	0.0951194	0.0153585	2358	2826	0	0.043774
0	0	5033	918	901	972.114	1079.16	1212.72	-0.236369	0.376211	0.360806	0.229756	0.320048	0.178996	486	0	96	0.999192	0.12182	0.207034	0.105397	0.105429	0.0171588	1269	nan	nan	nan
0	1	6349	1216	1205	1226.3	1230.16	1202.39	0.0389737	0.0107647	0.0404107	0.0545887	0.039217	0.0503752	631	0	98	0.999596	0.0746692	0.135612	0.094974	0.0949909	0.0142784	2343	3010	0	0.0323557
1	0	4950	910	898	956.082	1097.67	1256.39	-0.285599	0.505947	0.411135	0.190788	0.375896	0.158666	450	0	100	1	0.137199	0.228687	0.109045	0.109068	0.0170832	1307	nan	nan	nan
1	1	6071	1081	1073	1172.6	1246.86	1190.88	0.0821473	0.21638	0.292007	0.266957	0.275274	0.240226	604	0	97	0.999394	0.0958814	0.166529	0.10092	0.100933	0.0154001	2210	2886	0	0.0422488
2	0	4939	856	850	953.958	1174.09	1223.56	-0.0892217	0.788356	0.668801	0.342235	0.62539	0.30695	481	0	100	1	0.123127	0.214416	0.117132	0.117144	0.0170805	1344	nan	nan	nan
2	1	6364	1187	1179	1229.19	1282.55	1231.91	0.0708982	0.148334	0.165934	0.128358	0.159688	0.120992	633	0	97	0.999394	0.0828226	0.146449	0.0989127	0.0989247	0.0149177	2459	2864	0	0.0324056
3	0	4992	878	867	964.195	1113.64	1203.27	-0.159922	0.52953	0.503582	0.316587	0.462998	0.27079	461	0	98	0.999596	0.128832	0.217748	0.109794	0.109816	0.0177058	1339	nan	nan	nan
3	1	6358	1139	1135	1228.03	1255.38	1207.83	0.0666254	0.076086	0.193076	0.238137	0.19011	0.224958	625	0	97	0.999192	0.0841592	0.146272	0.0969417	0.0969478	0.0146468	2426	2964	0	0.0467757
4	0	4278	781	775	826.287	964.317	1018.39	-0.11257	0.570628	0.450878	0.194805	0.42233	0.176567	418	0	96	0.999192	0.119944	0.201262	0.110889	0.110903	0.0170809	1238	nan	nan	nan
4	1	5683	1105	1094	1097.66	1059.57	981.435	0.122488	-0.118548	-0.0617587	0.010477	-0.0572115	0.00929502	541	0	97	0.999394	0.0744456	0.130917	0.0912929	0.0913119	0.0148016	2380	2527	0	0.0389796
5	0	4523	909	894	873.608	1018.25	1104.39	-0.16963	0.565607	0.27993	-0.0732775	0.247364	-0.0827408	427	0	99	0.999798	0.125387	0.211585	0.110565	0.110597	0.0170291	1294	nan	nan	nan
5	1	5910	1223	1209	1141.5	1116.29	1128.92	-0.0190425	-0.0754744	-0.159947	-0.185817	-0.151217	-0.166891	577	0	99	0.999798	0.0824167	0.143486	0.0923815	0.0924049	0.0136606	2415	2581	0	0.0350174
6	0	4654	853	843	898.911	1074.58	1164.39	-0.171881	0.667606	0.507082	0.195284	0.467476	0.166456	434	0	97	0.999394	0.134967	0.226257	0.113622	0.113643	0.0176753	1277	nan	nan	nan
6	1	6017	1143	1125	1162.17	1155.37	1192.79	-0.055398	-0.0199879	0.0514704	0.10052	0.0374206	0.0724242	575	0	100	1	0.0852726	0.148413	0.0941204	0.0941497	0.0142131	2360	2703	0	0.0331613
7	0	4432	720	712	856.032	997.114	1226.4	-0.460767	0.562997	0.655495	0.528157	0.606462	0.459804	386	0	97	0.999394	0.144663	0.241877	0.110872	0.11089	0.0186226	1150	nan	nan	nan
7	1	6153	1221	1214	1188.44	1211.93	1170	0.0607101	0.0675509	-0.00342293	-0.0675986	0.00483444	-0.0471015	563	0	100	1	0.0840377	0.14822	0.0965088	0.0965201	0.0148331	2537	2642	0	0.0591823
8	0	4800	853	842	927.11	1086.5	1320.27	-0.433792	0.587328	0.519127	0.288268	0.476767	0.245017	452	0	99	0.999798	0.149615	0.245625	0.111408	0.11143	0.01747	1286	nan	nan	nan
8	1	6284	1254	1242	1213.74	1253.62	1303.47	-0.0706637	0.112277	0.0188632	-0.07318	0.0183121	-0.0628198	611	0	98	0.999596	0.0880153	0.154679	0.0977639	0.0977826	0.0151746	2464	2834	0	0.0510443
9	0	4469	837	830	863.178	987.797	984.426	0.00671803	0.493184	0.359788	0.12066	0.336709	0.109992	436	0	97	0.999394	0.107207	0.184605	0.108651	0.108667	0.0164447	1304	nan	nan	nan
9	1	5771	1120	1116	1114.66	1084.33	1034.86	0.0763552	-0.0929683	-0.0559556	-0.0037861	-0.0401101	0.014451	551	0	97	0.999394	0.072617	0.12996	0.0920172	0.0920239	0.0153533	2381	2599	0	0.0388579
0	0	4850	844	833	936.768	1107.51	1164.59	-0.104834	0.62268	0.576851	0.347852	0.530194	0.296983	435	0	98	0.999596	0.135079	0.224124	0.112444	0.112466	0.0172678	1346	nan	nan	nan
0	1	6262	1286	1274	1209.49	1193.44	1201.69	-0.011733	-0.045344	-0.131183	-0.16764	-0.120398	-0.144755	605	0	98	0.999596	0.0793803	0.136857	0.0932506	0.0932694	0.0139566	2487	2827	0	0.0357978
1	0	5047	900	890	974.818	1112.06	1217.84	-0.186684	0.480996	0.448466	0.273274	0.414194	0.236383	489	0	99	0.999798	0.121681	0.204478	0.108395	0.108414	0.016351	1443	nan	nan	nan
1	1	6215	1176	1164	1200.41	1198.56	1215.94	-0.0249175	-0.00527582	0.0567055	0.0953466	0.0522401	0.0828936	613	0	96	0.999192	0.0827164	0.144972	0.0945451	0.094564	0.0151541	2425	2841	0	0.0484711
2	0	4639	821	819	896.013	1059.29	1094.65	-0.0678859	0.62252	0.527855	0.269858	0.502392	0.255282	460	0	95	0.998788	0.111902	0.190774	0.11241	0.112414	0.0174062	1266	nan	nan	nan
2	1	6143	1228	1221	1186.51	1195.84	1123.72	0.104593	0.0268683	-0.0417669	-0.0913673	-0.0306164	-0.0677213	568	0	97	0.999394	0.0742429	0.131369	0.0953426	0.0953538	0.014335	2463	2713	0	0.0422589
3	0	4469	823	801	863.178	1043.8	1199.9	-0.311087	0.714826	0.553606	0.226125	0.484505	0.154119	430	0	98	0.999596	0.143912	0.24077	0.114951	0.114998	0.0178124	1201	nan	nan	nan
3	1	6338	1198	1192	1224.17	1202.1	1214.79	-0.0178358	-0.0616075	0.0162507	0.0826079	0.0240013	0.0857317	630	0	98	0.999596	0.0765346	0.136478	0.0929546	0.0929637	0.014611	2687	2677	0	0.0433988
4	0	4649	845	837	897.945	1051.86	1206.62	-0.296495	0.585575	0.470984	0.213096	0.437887	0.187921	444	0	98	0.999596	0.137694	0.230157	0.111318	0.111335	0.0172462	1220	nan	nan	nan
4	1	6188	1166	1151	1195.2	1198.38	1219.48	-0.0303766	0.0090915	0.0780758	0.116234	0.0673247	0.0940367	596	0	98	0.999596	0.0816228	0.142534	0.0949572	0.0949811	0.0149387	2451	2779	0	0.0417343
5	0	4784	845	829	924.02	1114.9	1109.21	0.0105926	0.705701	0.609046	0.322904	0.550134	0.260201	466	0	97	0.999394	0.123563	0.210702	0.114767	0.114799	0.0167391	1334	nan	nan	nan
5	1	6014	1161	1134	1161.59	1185.29	1210.32	-0.0370791	0.0697164	0.0869646	0.074652	0.0564707	0.0288927	579	0	98	0.999596	0.0848162	0.147157	0.096627	0.0966705	0.0151878	2323	2801	0	0.0285228
6	0	5206	942	932	1005.53	1208.63	1155.15	0.0914961	0.690067	0.541637	0.229693	0.501448	0.199464	511	0	97	0.999394	0.112584	0.189973	0.114279	0.114298	0.0169105	1403	nan	nan	nan
6	1	6205	1158	1150	1198.48	1268.08	1129.45	0.199039	0.198428	0.194051	0.12715	0.185478	0.119494	614	0	95	0.99899	0.0801096	0.142143	0.100328	0.100341	0.0151077	2200	3043	0	0.0324894
7	0	4930	864	861	952.22	1093.85	1107.08	-0.0239149	0.508127	0.48138	0.300846	0.457425	0.279626	485	0	99	0.999798	0.10915	0.186004	0.109196	0.109202	0.0163533	1437	nan	nan	nan
7	1	5759	1150	1136	1112.34	1132.6	1121.05	0.0178688	0.0622471	-0.00601213	-0.0668407	-0.00968357	-0.0646811	565	0	98	0.999596	0.0798889	0.140302	0.0963522	0.0963756	0.0157025	2108	2797	0	0.0374929
8	0	4402	941	933	850.237	995.621	1068.82	-0.148106	0.584113	0.144948	-0.305545	0.137512	-0.262933	431	0	98	0.999596	0.125653	0.217856	0.110961	0.110979	0.0177202	1249	nan	nan	nan
8	1	6079	1146	1139	1174.15	1167.54	1049.39	0.173161	-0.0192169	0.047877	0.0940782	0.0513557	0.0927831	598	0	100	1	0.0733794	0.132259	0.0941553	0.0941664	0.014611	2574	2587	0	0.0486078
9	0	4637	876	854	895.627	1067.61	1133.18	-0.125959	0.655977	0.469437	0.145926	0.40854	0.0871131	425	0	100	1	0.138266	0.232262	0.113238	0.113283	0.0164588	1264	nan	nan	nan
9	1	6231	1181	1170	1203.51	1187.47	1122.39	0.0930583	-0.0455204	0.0285932	0.0875036	0.0277555	0.0784309	589	0	98	0.999596	0.0778491	0.138822	0.0934017	0.0934191	0.0142568	2552	2733	0	0.0459899
0	0	4820	753	744	930.973	1123.59	1135.05	-0.0211801	0.706835	0.802625	0.63066	0.741769	0.547717	468	0	100	1	0.118697	0.204357	0.115	0.115018	0.017074	1296	nan	nan	nan
0	1	6144	1188	1185	1186.7	1171.67	1181.56	-0.0143321	-0.0432677	-0.0221163	0.0045056	-0.00684509	0.0245261	606	0	96	0.99899	0.0789517	0.138997	0.0934313	0.0934361	0.0152158	2391	2866	0	0.0357938
1	0	4787	797	792	924.599	1086.26	1170.55	-0.156847	0.597301	0.626465	0.450328	0.587084	0.403033	446	0	98	0.999596	0.132679	0.222478	0.111804	0.111814	0.0168243	1280	nan	nan	nan
1	1	6025	1119	1114	1163.72	1180.56	1134.85	0.0675939	0.0494662	0.11265	0.134267	0.114225	0.132139	572	0	94	0.998586	0.0873174	0.154357	0.0961293	0.0961373	0.0157539	2267	2824	0	0.0326195
2	0	4777	866	831	922.668	1154.63	1279.69	-0.23319	0.858862	0.69044	0.311967	0.588437	0.194618	459	0	97	0.999192	0.147404	0.244924	0.119051	0.119122	0.018063	1267	nan	nan	nan
2	1	6211	1109	1105	1199.64	1280.45	1249.84	0.0439028	0.23015	0.288042	0.247966	0.278014	0.233267	615	0	99	0.999798	0.089372	0.156175	0.101304	0.10131	0.0153274	2424	2836	0	0.0385288
3	0	4676	721	716	903.16	1094.29	1323.81	-0.437181	0.722962	0.824449	0.650647	0.769377	0.576297	441	0	99	0.999798	0.146952	0.246578	0.115476	0.115487	0.018536	1215	nan	nan	nan
3	1	6203	1128	1115	1198.1	1234.35	1315.45	-0.116472	0.103396	0.196201	0.217997	0.179392	0.186833	588	0	97	0.999394	0.101096	0.173626	0.0976882	0.0977088	0.0150248	2412	2777	0	0.060502
4	0	4740	845	831	915.521	1120.69	1233.55	-0.212089	0.765574	0.62284	0.289882	0.566786	0.237094	431	0	98	0.999596	0.150243	0.249789	0.11644	0.116469	0.0192634	1315	nan	nan	nan
4	1	6233	1106	1099	1203.89	1260.05	1178.96	0.115911	0.159398	0.263481	0.273852	0.250592	0.248941	585	0	96	0.999192	0.0815148	0.14327	0.0993144	0.0993253	0.0158803	2508	2737	0	0.0492498
5	0	4882	847	839	942.948	1134.8	1249.75	-0.209731	0.695072	0.61752	0.346183	0.573825	0.304403	448	0	98	0.999596	0.146486	0.24109	0.114496	0.114512	0.0171618	1364	nan	nan	nan
5	1	6120	1067	1060	1182.07	1226.71	1174.06	0.0766401	0.129043	0.27776	0.324556	0.26335	0.292582	592	0	97	0.999394	0.0903742	0.154248	0.0984868	0.098498	0.0150491	2409	2803	0	0.0345708
6	0	4920	892	879	950.288	1117.19	1285.55	-0.304803	0.600038	0.493434	0.235587	0.449949	0.194418	454	0	97	0.999394	0.131734	0.224187	0.111731	0.111757	0.0172902	1313	nan	nan	nan
6	1	6026	1099	1091	1163.91	1217.19	1265.48	-0.0713895	0.156411	0.213523	0.196871	0.202779	0.179364	603	0	98	0.999596	0.0896266	0.157484	0.0991832	0.0991962	0.0153138	2220	2869	0	0.0371666
7	0	4863	963	941	939.279	1059.99	1135.99	-0.139221	0.439031	0.249368	-0.00575509	0.207303	-0.0412395	460	0	100	1	0.111065	0.189801	0.107019	0.107062	0.0160526	1361	nan	nan	nan
7	1	5834	1133	1117	1126.83	1164.33	1155.49	0.0134864	0.113707	0.0827083	0.0274004	0.0691579	0.0125828	547	0	98	0.999596	0.0845191	0.150668	0.0978587	0.0978851	0.0149172	2161	2779	0	0.0390372
8	0	4627	984	954	893.696	1052.53	1265.53	-0.410016	0.607149	0.217004	-0.211854	0.160139	-0.247457	409	0	98	0.999596	0.152399	0.249406	0.111626	0.111689	0.0175597	1276	nan	nan	nan
8	1	6365	1259	1245	1229.39	1242.13	1229.95	0.0170488	0.0354198	-0.00459731	-0.0399203	-0.00636052	-0.0380911	599	0	98	0.999596	0.0840666	0.14784	0.0956066	0.0956284	0.0143483	2616	2725	0	0.037819
9	0	5040	835	826	973.466	1155.97	1256.25	-0.177227	0.640514	0.667321	0.475776	0.617892	0.414623	491	0	100	1	0.126414	0.21369	0.113028	0.113046	0.0164827	1391	nan	nan	nan
9	1	6313	1254	1236	1219.34	1203.98	1318.16	-0.161129	-0.0430448	-0.0517178	-0.0429386	-0.0561599	-0.0498954	597	0	99	0.999798	0.0879278	0.153176	0.0933842	0.0934119	0.0148568	2380	2917	0	0.029553
0	0	5001	899	882	965.933	1102.7	1247.34	-0.257607	0.483745	0.449815	0.272901	0.402174	0.216082	462	0	97	0.999394	0.1292	0.216957	0.10846	0.108493	0.01679	1338	nan	nan	nan
0	1	6247	1191	1174	1206.6	1212.36	1233.32	-0.0298946	0.0163172	0.0626122	0.0849107	0.0503771	0.0627061	585	0	99	0.999798	0.0802113	0.142789	0.09514	0.0951666	0.0148515	2343	2914	0	0.0339054
1	0	4745	818	800	916.487	1034.05	1186.94	-0.287013	0.438203	0.502677	0.399095	0.446804	0.319908	429	0	97	0.999394	0.128794	0.220021	0.107248	0.107284	0.0173179	1318	nan	nan	nan
1	1	6140	1214	1198	1185.93	1123.71	1155.95	-0.0467809	-0.179271	-0.123379	-0.0319921	-0.120406	-0.0369514	592	0	95	0.99899	0.0773742	0.138925	0.0895414	0.0895668	0.0146651	2428	2776	0	0.0391901
2	0	4681	910	901	904.126	1047.6	1245.98	-0.377468	0.542109	0.319156	0.0108547	0.296309	0.00980607	430	0	97	0.999394	0.133974	0.224525	0.109968	0.109986	0.0177647	1324	nan	nan	nan
2	1	6184	1207	1180	1194.43	1220.56	1291.36	-0.101996	0.0747598	0.0668815	0.037964	0.0392071	-0.00115815	631	0	97	0.999394	0.0829694	0.147962	0.0967487	0.0967908	0.0149659	2516	2704	0	0.0582956
3	0	4720	932	911	911.658	1013.06	1257.95	-0.462134	0.379969	0.220354	0.00226783	0.181043	-0.0332295	458	0	99	0.999798	0.125238	0.212288	0.105351	0.105394	0.0174415	1344	nan	nan	nan
3	1	6249	1129	1123	1206.98	1231.97	1111.67	0.171504	0.0707312	0.177813	0.218702	0.172964	0.203454	616	0	100	1	0.0785851	0.137622	0.0967756	0.0967851	0.0141314	2546	2745	0	0.0512325
4	0	4678	883	870	903.546	1023.69	1185.98	-0.308995	0.454267	0.334817	0.116571	0.302209	0.0893607	445	0	99	0.999798	0.135557	0.229158	0.107536	0.107563	0.0165179	1342	nan	nan	nan
4	1	6085	1185	1178	1175.31	1173.29	1178.19	-0.00718016	-0.00587316	-0.00790056	-0.00720553	0.000210258	0.00504443	592	0	98	0.999596	0.0833333	0.143961	0.0944706	0.0944817	0.0147449	2433	2677	0	0.0425064
5	0	4507	720	705	870.518	1041.63	1121.38	-0.157611	0.671469	0.761081	0.596891	0.689765	0.49791	426	0	94	0.998788	0.132712	0.225205	0.113967	0.113999	0.0183283	1268	nan	nan	nan
5	1	5987	1138	1135	1156.38	1163.49	1176.82	-0.0198312	0.0210112	0.0485174	0.0580969	0.0582499	0.0707777	591	0	99	0.999798	0.082693	0.146317	0.0952773	0.0952823	0.0145892	2445	2671	0	0.0365493
6	0	5163	942	918	997.223	1106.35	1147.12	-0.0703396	0.373877	0.371861	0.249536	0.318289	0.178222	484	0	100	1	0.109647	0.186907	0.105327	0.105373	0.0164819	1418	nan	nan	nan
6	1	6401	1299	1289	1236.34	1172.7	1160.27	0.0172893	-0.1759	-0.185289	-0.133888	-0.167471	-0.110518	609	0	100	1	0.0753125	0.132323	0.0895835	0.0895989	0.0140394	2387	2997	0	0.0306228
7	0	4621	859	840	892.537	988.19	1219.73	-0.446281	0.366111	0.326798	0.184805	0.2819	0.129723	434	0	98	0.999596	0.132035	0.220731	0.105075	0.105115	0.0171943	1272	nan	nan	nan
7	1	6234	1118	1103	1204.08	1188.68	1229.95	-0.0589853	-0.0437261	0.140143	0.263871	0.124213	0.222202	595	0	99	0.999798	0.0872774	0.153834	0.0935553	0.0935788	0.0149633	2553	2726	0	0.0521279
8	0	4674	818	809	902.774	1086.79	1145.9	-0.112646	0.69633	0.605665	0.326136	0.560267	0.283001	448	0	98	0.999596	0.128611	0.217587	0.114514	0.114533	0.0172384	1353	nan	nan	nan
8	1	5929	1090	1074	1145.17	1168.94	1225.02	-0.0842765	0.0708955	0.163262	0.195319	0.143323	0.158693	571	0	96	0.999192	0.0907557	0.156856	0.0967514	0.0967777	0.0153565	2335	2683	0	0.041136
9	0	4571	816	806	882.879	1033.01	1150.48	-0.228897	0.580908	0.506082	0.273378	0.465732	0.233591	450	0	96	0.999192	0.127352	0.215489	0.111222	0.111243	0.0175177	1270	nan	nan	nan
9	1	5990	1152	1151	1156.96	1177.76	1132.6	0.0671701	0.0614495	0.0455577	0.0161798	0.058877	0.0391699	599	0	99	0.999798	0.0888295	0.156761	0.0964005	0.0964021	0.0148863	2369	2654	0	0.0450783
0	0	4379	848	828	845.795	988.542	1144.93	-0.318079	0.576528	0.373551	0.0660395	0.321713	0.020387	420	0	97	0.999394	0.128826	0.213291	0.110947	0.110992	0.0178819	1199	nan	nan	nan
0	1	6194	1305	1278	1196.36	1140.04	1172.87	-0.0472091	-0.160841	-0.227115	-0.214489	-0.231999	-0.219787	593	0	98	0.999596	0.0805748	0.139005	0.0899451	0.0899856	0.0147919	2616	2605	0	0.0496499
1	0	4402	887	875	850.237	970.147	1036.32	-0.133878	0.481767	0.220237	-0.0914192	0.197615	-0.0901492	422	0	100	1	0.117246	0.200136	0.108187	0.108213	0.016389	1284	nan	nan	nan
1	1	5717	1206	1196	1104.23	1056.59	1063.19	-0.0102831	-0.147402	-0.248619	-0.261152	-0.22724	-0.223436	558	0	95	0.99899	0.0762771	0.134161	0.0903137	0.0903302	0.0140022	2353	2559	0	0.0382084
2	0	5048	928	905	975.011	1142.64	1178.31	-0.0629503	0.58736	0.479827	0.225523	0.419461	0.15872	493	0	97	0.999394	0.11809	0.200079	0.111351	0.111395	0.0164308	1386	nan	nan	nan
2	1	6312	1299	1281	1219.15	1192.14	1194.96	-0.00398002	-0.0757145	-0.143566	-0.159464	-0.140693	-0.15086	616	0	96	0.99899	0.0814451	0.143061	0.092387	0.0924151	0.0143134	2389	2912	0	0.0315866
3	0	4917	870	865	949.709	1127.32	1201.27	-0.13397	0.638899	0.543735	0.280108	0.511573	0.255902	441	0	98	0.999596	0.138527	0.230628	0.112874	0.112884	0.0172376	1321	nan	nan	nan
3	1	6126	1215	1202	1183.22	1208.76	1318.7	-0.159887	0.0737297	0.0112458	-0.0498728	0.00912013	-0.0456232	598	0	99	0.999798	0.100245	0.169278	0.0966848	0.0967056	0.0144459	2278	2861	0	0.0356798
4	0	4658	799	787	899.683	1085.32	1160.18	-0.143136	0.704882	0.652662	0.393242	0.597389	0.331992	423	0	98	0.999596	0.142366	0.238085	0.114791	0.114817	0.0169788	1279	nan	nan	nan
4	1	5843	1099	1090	1128.56	1138.55	1193.82	-0.0842636	0.030229	0.0847156	0.10738	0.0818132	0.0988289	571	0	98	0.999596	0.0956864	0.164984	0.0955592	0.0955741	0.0146874	2240	2701	0	0.0321408
5	0	4809	827	815	928.849	1128.8	1205.12	-0.141347	0.735427	0.665031	0.384886	0.609663	0.325878	457	0	97	0.999394	0.139351	0.226866	0.115653	0.115677	0.017928	1298	nan	nan	nan
5	1	5976	1151	1133	1154.25	1211	1226.8	-0.0235431	0.167993	0.133089	0.0578641	0.113195	0.035177	589	0	96	0.999192	0.0942259	0.162483	0.0994108	0.0994398	0.0157581	2267	2843	0	0.0343429
6	0	4701	816	810	907.989	1111.65	1232.14	-0.228288	0.766274	0.653936	0.338846	0.611053	0.30316	455	0	100	1	0.137234	0.232291	0.116506	0.116518	0.0173274	1223	nan	nan	nan
6	1	6479	1169	1155	1251.41	1276.71	1228.96	0.0656654	0.0691077	0.191578	0.242171	0.174351	0.206853	634	0	98	0.999596	0.0762581	0.132582	0.0967332	0.0967543	0.0148069	2610	2843	0	0.0409601
7	0	5129	841	828	990.656	1179.3	1356.24	-0.307295	0.650566	0.698148	0.515715	0.639245	0.438672	510	0	98	0.999394	0.124805	0.211932	0.113332	0.113357	0.0173393	1294	nan	nan	nan
7	1	6277	1220	1195	1212.39	1259.76	1330.1	-0.0998376	0.133501	0.105203	0.0450845	0.0783056	0.0104139	665	0	95	0.99899	0.0838113	0.145292	0.0984148	0.0984539	0.0152471	2234	3030	0	0.0334714
8	0	4836	838	834	934.064	1104.73	1179.8	-0.138264	0.624201	0.570549	0.336402	0.537903	0.307363	469	0	98	0.999596	0.128232	0.216088	0.112494	0.112503	0.0166533	1276	nan	nan	nan
8	1	6128	1118	1101	1183.61	1198.86	1208.07	-0.0133956	0.0440149	0.162833	0.219365	0.142075	0.178457	601	0	96	0.999192	0.0830749	0.146214	0.0960071	0.0960339	0.0151425	2324	2825	0	0.036056
9	0	4812	815	812	929.428	1104.35	1170.36	-0.122173	0.642966	0.619185	0.39674	0.584582	0.362524	439	0	97	0.999394	0.136562	0.225894	0.113062	0.113068	0.0179111	1320	nan	nan	nan
9	1	6020	1163	1152	1162.75	1220.38	1135.26	0.125958	0.169335	0.115812	0.0290583	0.108429	0.0269216	563	0	98	0.999596	0.0870577	0.148837	0.0994405	0.0994585	0.0149655	2289	2767	0	0.0401336
0	0	4967	870	858	959.366	1159.16	1231.36	-0.129478	0.71149	0.617987	0.331829	0.567062	0.281007	458	0	99	0.999798	0.133508	0.222871	0.114943	0.114966	0.017003	1361	nan	nan	nan
0	1	6023	1109	1103	1163.33	1226.13	1273.75	-0.0704258	0.18446	0.208455	0.162985	0.201379	0.154676	579	0	99	0.999798	0.0946529	0.163872	0.0999564	0.0999661	0.0155677	2213	2851	0	0.0331219
1	0	5156	986	967	995.871	1121.07	1277.31	-0.269929	0.429515	0.304591	0.0910604	0.26582	0.0544724	503	0	97	0.999394	0.11872	0.200349	0.106812	0.106848	0.0157928	1362	nan	nan	nan
1	1	6294	1227	1218	1215.67	1202.78	1280.47	-0.10998	-0.0362468	-0.0246629	-0.00601571	-0.0179647	0.00213466	593	0	98	0.999596	0.0835849	0.146648	0.0936121	0.0936261	0.0148675	2296	2952	0	0.0338424
