rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
4	0	3267	569	550	631.014	798.783	1248.13	-1.22453	0.907944	0.775207	0.402362	0.680854	0.294493	256	0	99	0.999798	0.255664	0.392409	0.120538	0.120589	0.027118	788	nan	nan	nan
4	1	6210	1226	1206	1199.45	1230.87	1315.94	-0.122053	0.0894981	0.0408305	-0.0171668	0.0260878	-0.032774	567	0	97	0.999394	0.0898695	0.157166	0.0971428	0.0971738	0.0147075	3106	2075	0	0.119633
5	0	2642	534	517	510.297	626.87	1051.45	-1.43031	0.779896	0.422986	-0.0411069	0.350892	-0.0986611	155	0	95	0.99899	0.318819	0.454201	0.116625	0.116687	0.031387	818	nan	nan	nan
5	1	6111	1092	1077	1180.33	1233.7	1245.69	-0.01748	0.154512	0.261472	0.275137	0.236252	0.231284	608	0	98	0.999596	0.085761	0.147603	0.0991639	0.0991878	0.0153805	3446	1548	1	0.135585
6	0	2835	613	588	547.575	736.731	1080.38	-1.07898	1.17946	0.533775	-0.231154	0.432501	-0.29701	175	0	99	0.999798	0.328158	0.469841	0.127804	0.127878	0.0304698	882	nan	nan	nan
6	1	6917	1285	1272	1336	1338.7	1344.05	-0.00689997	0.00688232	0.0983417	0.150628	0.0910233	0.131504	624	0	98	0.999596	0.0812608	0.142547	0.0949203	0.0949387	0.0142319	3883	1645	0	0.133947
7	0	2599	486	486	501.992	589.76	1047.15	-1.56627	0.596891	0.406045	0.0996796	0.394484	0.113874	157	0	100	1	0.297152	0.425548	0.111596	0.111596	0.0299136	815	nan	nan	nan
7	1	6439	1282	1272	1243.68	1244.71	1214.18	0.042242	0.00282843	-0.0432217	-0.0715808	-0.035953	-0.0564051	618	0	99	0.999798	0.0841876	0.145675	0.0946701	0.0946855	0.0138544	3699	1504	0	0.187594
8	0	2606	640	616	503.344	646.368	921.067	-0.938148	0.97006	0.11852	-0.700344	0.0462453	-0.709454	178	0	99	0.999798	0.277159	0.404451	0.121577	0.121664	0.0262354	898	nan	nan	nan
8	1	6231	1129	1119	1203.51	1193.32	1299.04	-0.151164	-0.028918	0.121626	0.220698	0.11479	0.196094	600	0	99	0.999798	0.0902087	0.157599	0.0939539	0.0939696	0.0143118	3613	1467	0	0.131771
9	0	2968	604	567	573.263	736.764	1036.73	-0.899688	0.973865	0.582064	0.0342191	0.441638	-0.11819	207	0	99	0.999798	0.254466	0.387803	0.122106	0.122216	0.0278444	875	nan	nan	nan
9	1	6081	1181	1172	1174.53	1189.23	1180.99	0.0120731	0.0427604	0.028894	0.00677757	0.0311762	0.0125122	588	0	97	0.999394	0.0815789	0.143726	0.0958533	0.0958676	0.0150781	3268	1761	0	0.118897
0	0	2607	434	428	503.537	784.598	950.433	-0.566141	1.90556	1.39121	0.469406	1.28511	0.402224	185	0	92	0.998384	0.322717	0.472574	0.148822	0.148845	0.0348839	735	nan	nan	nan
0	1	6196	1111	1097	1196.74	1215.37	1192.43	0.0329959	0.0531863	0.194812	0.261966	0.176314	0.22262	593	0	97	0.999394	0.0787732	0.14009	0.0962936	0.0963157	0.0149004	3494	1598	0	0.126162
1	0	3138	476	476	606.098	850.916	1098.86	-0.703429	1.37932	1.21608	0.672533	1.14279	0.61059	227	0	99	0.999798	0.26554	0.405035	0.134069	0.134069	0.0281013	843	nan	nan	nan
1	1	6434	1111	1106	1242.71	1287.69	1179.8	0.149397	0.123674	0.287979	0.34582	0.276138	0.316165	631	0	95	0.99899	0.0836313	0.147653	0.0983535	0.0983611	0.0150366	3360	1949	0	0.103985
2	0	2325	519	497	449.069	486.717	988.313	-1.91968	0.286157	-0.0449584	-0.333673	-0.109942	-0.394961	127	0	95	0.998788	0.322719	0.443011	0.102479	0.102555	0.0352682	812	nan	nan	nan
2	1	5767	1123	1113	1113.88	1121.15	1108.53	0.0194987	0.0222858	0.0144081	0.00249491	0.0153839	0.00522048	545	0	99	0.999798	0.0789109	0.138027	0.0952691	0.0952862	0.0151512	3441	1329	0	0.190217
3	0	1745	636	613	337.043	230.639	588.775	-1.82502	-1.07697	-2.22374	-2.55235	-2.15428	-2.37325	67	0	98	0.999596	0.235092	0.335244	0.0625345	0.0626277	0.0368356	858	nan	nan	nan
3	1	6248	1190	1172	1206.79	1229.43	1227.34	0.00298432	0.0641084	0.0937307	0.0906093	0.0777175	0.0653929	599	0	97	0.999394	0.085321	0.148207	0.0964929	0.096521	0.0152147	4085	747	9	0.250026
4	0	2796	446	443	540.042	774.598	1025.81	-0.799721	1.48292	1.20659	0.562571	1.12467	0.500238	206	0	99	0.999798	0.281216	0.42382	0.136928	0.136938	0.0319581	806	nan	nan	nan
4	1	6329	1222	1214	1222.43	1204.96	1237.08	-0.0452086	-0.0488361	-0.0145619	0.0216856	-0.00720123	0.0284744	587	0	100	1	0.0820164	0.141887	0.0932742	0.0932866	0.0142062	3534	1710	0	0.118899
5	0	2628	565	547	507.593	636.161	1007.48	-1.25751	0.864725	0.345081	-0.242944	0.275894	-0.279554	164	0	98	0.999596	0.291207	0.436073	0.118905	0.118969	0.0312727	818	nan	nan	nan
5	1	6287	1186	1183	1214.32	1206.43	1155.91	0.0715861	-0.0222044	0.0380033	0.0810742	0.0485869	0.0910228	607	0	99	0.999798	0.0744512	0.132337	0.0940723	0.0940769	0.0141483	3595	1554	0	0.144237
6	0	2793	536	535	539.462	610.679	1155.85	-1.73739	0.450732	0.275669	0.0258965	0.270564	0.0448517	172	0	99	0.999798	0.294771	0.433584	0.107411	0.107415	0.0295814	871	nan	nan	nan
6	1	6242	1297	1279	1205.63	1182.4	1219.31	-0.0526811	-0.0658266	-0.157804	-0.191281	-0.154017	-0.178878	578	0	99	0.999798	0.0745073	0.128805	0.0926477	0.0926759	0.0139724	3513	1646	0	0.158368
7	0	3096	634	607	597.986	791.873	1118.75	-0.939932	1.10717	0.607761	-0.0472244	0.500952	-0.136166	198	0	98	0.999596	0.28336	0.416344	0.125854	0.125935	0.026741	908	nan	nan	nan
7	1	6497	1210	1206	1254.88	1273.31	1285.92	-0.017301	0.0501721	0.105649	0.122453	0.109804	0.12492	619	0	95	0.99899	0.0805111	0.142835	0.0961405	0.0961465	0.0148349	3464	1855	0	0.123876
8	0	2705	599	564	522.465	626.179	977.539	-1.15612	0.677727	0.233829	-0.248826	0.115758	-0.370245	184	0	97	0.999394	0.240015	0.365619	0.113565	0.113678	0.028764	840	nan	nan	nan
8	1	6030	1178	1171	1164.68	1133.24	1100.25	0.048735	-0.0922407	-0.0638495	-0.0170478	-0.051735	-0.00363142	587	0	99	0.999798	0.0709902	0.126036	0.0920267	0.092038	0.0148186	3371	1631	0	0.139233
9	0	2514	547	546	485.574	687.612	801.802	-0.404225	1.42039	0.572821	-0.389284	0.548405	-0.315856	163	0	97	0.999394	0.264624	0.393795	0.134591	0.134595	0.0325164	916	nan	nan	nan
9	1	6303	1183	1156	1217.41	1189.86	1197.21	-0.0103872	-0.0773275	0.0547824	0.15856	0.0280529	0.104486	607	0	94	0.998788	0.0772771	0.136284	0.0925256	0.0925672	0.0145993	3714	1372	4	0.139113
0	0	2710	590	567	523.431	688.037	949.519	-0.858798	1.07365	0.454335	-0.260535	0.362069	-0.317829	181	0	99	0.999798	0.285714	0.428413	0.12479	0.124865	0.0271885	863	nan	nan	nan
0	1	5909	1139	1126	1141.31	1108.72	1123.41	-0.0221475	-0.0975841	-0.0298247	0.0421598	-0.0302459	0.0330182	529	0	97	0.999394	0.0820921	0.142664	0.0919019	0.0919233	0.0152417	3313	1601	0	0.122391
1	0	2609	536	532	503.923	672.181	861.88	-0.647113	1.1399	0.546477	-0.174345	0.512083	-0.14535	186	0	98	0.999596	0.277607	0.413952	0.126773	0.126788	0.0265829	853	nan	nan	nan
1	1	6019	1169	1161	1162.56	1151.64	1120.95	0.0454206	-0.032098	-0.0158621	0.00421093	-0.00891624	0.0124156	568	0	98	0.999596	0.0799269	0.142382	0.0937343	0.0937473	0.0143528	3455	1475	0	0.120024
2	0	2982	601	592	575.967	785.835	1063.05	-0.82756	1.24418	0.661489	-0.0871865	0.60438	-0.090611	207	0	100	1	0.291513	0.425553	0.129754	0.129783	0.0280864	940	nan	nan	nan
2	1	6078	1199	1180	1173.95	1146.76	1228.55	-0.119891	-0.0791507	-0.055766	-0.0161878	-0.0626442	-0.0305916	566	0	98	0.999596	0.0895179	0.15663	0.0923799	0.0924105	0.0156311	3301	1731	0	0.104295
3	0	2909	595	557	561.867	725.398	1050.08	-0.993521	0.993775	0.589047	0.0271291	0.442595	-0.132711	194	0	98	0.999596	0.271664	0.408388	0.122655	0.122777	0.0313606	869	nan	nan	nan
3	1	6305	1141	1133	1217.8	1247.9	1282.1	-0.0483265	0.0844604	0.185833	0.218872	0.177512	0.199249	606	0	98	0.999596	0.0910533	0.159715	0.0971592	0.0971717	0.0147598	3473	1733	2	0.131261
4	0	2581	487	478	498.515	481.577	1161.45	-2.34436	-0.115993	0.0140949	0.12876	-0.00202244	0.0901016	138	0	98	0.999596	0.296512	0.433553	0.091418	0.0914512	0.0330094	775	nan	nan	nan
4	1	6072	1241	1229	1172.79	1192.03	1150.43	0.061038	0.0560506	-0.0620782	-0.15062	-0.0569513	-0.130858	609	0	98	0.999596	0.0769231	0.136199	0.0961256	0.096145	0.014486	3439	1567	0	0.174786
5	0	3151	525	523	608.609	871.285	1127.95	-0.725159	1.47384	1.12506	0.440736	1.05374	0.400671	228	0	98	0.999596	0.278413	0.415106	0.136594	0.1366	0.0280347	872	nan	nan	nan
5	1	6429	1264	1259	1241.75	1255.19	1239.47	0.0217829	0.0369957	-0.00603914	-0.0436721	0.00563988	-0.0212935	616	0	97	0.999394	0.0878967	0.152123	0.0956645	0.0956721	0.0146365	3347	1924	0	0.100529
6	0	2545	582	556	491.562	429.617	1199.96	-2.69381	-0.430196	-0.505023	-0.410116	-0.543536	-0.471864	136	0	99	0.999798	0.326258	0.466012	0.0821612	0.0822504	0.0315237	818	nan	nan	nan
6	1	5914	1189	1182	1142.28	1159.62	1135.83	0.0358285	0.0518752	-0.0385854	-0.109284	-0.0279747	-0.0838709	587	0	96	0.99899	0.083883	0.147785	0.0960421	0.0960537	0.0150983	3420	1498	2	0.221215
7	0	3099	511	510	598.566	849.583	1060.42	-0.605661	1.43202	1.11528	0.463557	1.04746	0.424856	221	0	97	0.999394	0.250484	0.387867	0.135431	0.135434	0.0289017	863	nan	nan	nan
7	1	6104	1139	1131	1178.98	1171.25	1104.69	0.0971402	-0.0223953	0.0672343	0.127893	0.0676268	0.119838	605	0	97	0.999394	0.0776667	0.137451	0.0940853	0.0940979	0.014515	3187	1892	0	0.0998846
8	0	3298	544	518	637.002	931.566	1047.34	-0.31255	1.57918	1.2766	0.585508	1.1257	0.424185	272	0	98	0.999596	0.235365	0.373257	0.139599	0.139672	0.0262602	833	nan	nan	nan
8	1	6553	1221	1207	1265.7	1262.44	1272.07	-0.0130981	-0.00880958	0.0862715	0.145791	0.0774483	0.123694	644	0	97	0.999394	0.0828755	0.143293	0.0944709	0.0944919	0.0138101	3292	2070	0	0.0728645
9	0	2747	545	531	530.577	738.584	1007.33	-0.870799	1.33849	0.768758	-0.00249271	0.684043	-0.0463749	201	0	99	0.999798	0.269847	0.411722	0.132475	0.132521	0.0293165	885	nan	nan	nan
9	1	5986	1120	1114	1156.18	1194.3	1160.88	0.049737	0.112631	0.136773	0.114663	0.135102	0.112722	580	0	99	0.999798	0.0897243	0.156532	0.0978974	0.0979074	0.0149284	3342	1592	0	0.128202
0	0	3015	483	483	582.341	854.101	979.253	-0.369523	1.59349	1.25262	0.534347	1.17753	0.490795	230	0	99	0.999798	0.266755	0.40398	0.140043	0.140043	0.0304337	837	nan	nan	nan
0	1	6387	1258	1236	1233.64	1210.25	1297.09	-0.121134	-0.0647863	-0.041119	-0.00602328	-0.0520982	-0.026277	609	0	96	0.999192	0.0906671	0.155629	0.0927913	0.0928244	0.0154086	3413	1849	0	0.1045
1	0	2912	464	464	562.447	817.629	1016.15	-0.606849	1.54914	1.2357	0.548139	1.16177	0.502777	215	0	99	0.999798	0.279973	0.417926	0.1388	0.1388	0.0316469	835	nan	nan	nan
1	1	6512	1244	1236	1257.78	1243.89	1247.24	-0.00458755	-0.0377366	0.0123545	0.054434	0.0179114	0.0573479	628	0	96	0.99899	0.0792505	0.14051	0.093604	0.0936161	0.0140912	3556	1804	0	0.098414
2	0	3562	513	510	687.993	950.241	1179.5	-0.573083	1.30184	1.25855	0.811211	1.17344	0.718866	289	0	98	0.999596	0.233923	0.365806	0.131951	0.131959	0.0261763	909	nan	nan	nan
2	1	6452	1107	1103	1246.19	1308.28	1238.75	0.0960057	0.170242	0.324456	0.361195	0.31136	0.331701	630	0	97	0.999394	0.0919237	0.157471	0.0996793	0.0996853	0.0148917	3173	2212	0	0.0823951
3	0	2762	502	502	533.475	626.877	1130.48	-1.6229	0.597773	0.459964	0.184695	0.444016	0.187606	178	0	100	1	0.295545	0.434468	0.11167	0.11167	0.0288743	863	nan	nan	nan
3	1	5905	1095	1086	1140.54	1159.45	1138.61	0.0314278	0.056642	0.126819	0.150273	0.120774	0.136221	561	0	99	0.999798	0.0790989	0.13768	0.0963337	0.0963484	0.0152244	3276	1640	0	0.141083
4	0	3135	542	532	605.519	871.364	1038.45	-0.474491	1.49922	1.10182	0.380411	1.00863	0.312428	235	0	99	0.999798	0.259732	0.396491	0.137251	0.137282	0.0262315	841	nan	nan	nan
4	1	6373	1158	1152	1230.93	1260.96	1232.32	0.0400358	0.0833435	0.174343	0.201565	0.170019	0.188868	623	0	96	0.99899	0.0827056	0.144673	0.0971211	0.0971304	0.0148777	3300	1943	0	0.100999
5	0	2653	532	522	512.422	668.877	1015.53	-1.16294	1.04239	0.563126	-0.0584985	0.505956	-0.0762919	191	0	98	0.999596	0.286576	0.421033	0.124064	0.1241	0.0292012	821	nan	nan	nan
5	1	6095	1170	1164	1177.24	1185.4	1118.34	0.0980135	0.023683	0.0357958	0.0353391	0.0420542	0.0442458	593	0	97	0.999394	0.0741713	0.129943	0.095336	0.0953457	0.0150728	3431	1578	0	0.138138
6	0	3030	571	543	585.238	815.229	1051.6	-0.694459	1.34191	0.914357	0.226079	0.779022	0.0935223	248	0	97	0.999394	0.251238	0.381518	0.132654	0.132742	0.0259215	840	nan	nan	nan
6	1	6160	1173	1162	1189.79	1196.7	1252.89	-0.0812622	0.0198516	0.0574473	0.0734158	0.0544147	0.0659387	606	0	96	0.999192	0.0849164	0.147565	0.0952429	0.0952603	0.0149144	3248	1872	0	0.10343
7	0	2729	728	650	527.101	701.111	1005.74	-0.993547	1.1271	0.190523	-0.729836	-0.067837	-1.0073	174	0	96	0.99899	0.27456	0.406376	0.125912	0.126128	0.0306531	854	nan	nan	nan
7	1	6282	1093	1085	1213.36	1229.41	1238.03	-0.0122257	0.0452022	0.23441	0.332508	0.221872	0.297638	640	0	99	0.999798	0.0813565	0.145018	0.0961233	0.0961356	0.0145953	3556	1591	0	0.139448
8	0	3323	481	475	641.831	844.908	1176.12	-0.887424	1.08053	1.13327	0.814694	1.04821	0.708398	263	0	100	1	0.227875	0.358411	0.125688	0.125705	0.0261142	880	nan	nan	nan
8	1	6332	1202	1192	1223.01	1233.88	1123.96	0.154654	0.030355	0.0674427	0.0797074	0.0655838	0.0742992	629	0	97	0.999394	0.0740799	0.130606	0.0955442	0.0955598	0.0145742	3220	2073	0	0.0933037
9	0	2924	519	515	564.765	660.236	1168.45	-1.54718	0.577206	0.50543	0.275953	0.472878	0.247502	190	0	98	0.999596	0.277797	0.416553	0.111132	0.111145	0.0277703	875	nan	nan	nan
9	1	6026	1091	1081	1163.91	1197.41	1131.89	0.0968657	0.0983366	0.196971	0.223873	0.184159	0.19808	610	0	96	0.999192	0.0909544	0.15765	0.0975547	0.0975709	0.0149258	3231	1738	0	0.136599
0	0	2987	519	514	576.933	800.886	963.397	-0.484322	1.32547	0.977404	0.341663	0.907611	0.300173	226	0	99	0.999798	0.245479	0.375628	0.132335	0.132351	0.0277285	790	nan	nan	nan
0	1	6149	1382	1359	1187.67	1169.11	1171.56	-0.00354103	-0.0533842	-0.314893	-0.45341	-0.306248	-0.418071	585	0	98	0.999596	0.0772609	0.137421	0.0928304	0.092867	0.0139256	3231	1886	0	0.0961348
1	0	3250	503	498	627.731	925.626	1071.45	-0.399458	1.62059	1.33942	0.647664	1.24298	0.567357	276	0	97	0.999394	0.244075	0.376	0.140863	0.140877	0.0256606	816	nan	nan	nan
1	1	6093	1041	1037	1176.85	1168.01	1266.66	-0.144247	-0.0256782	0.219241	0.373487	0.213342	0.341848	597	0	96	0.999192	0.0848654	0.14492	0.0941502	0.0941566	0.0154803	3047	2079	0	0.0859002
2	0	3218	491	491	621.55	923.638	1098.42	-0.483562	1.65972	1.36855	0.658195	1.28434	0.598139	251	0	99	0.999798	0.254585	0.385333	0.141988	0.141988	0.0269803	826	nan	nan	nan
